image,question_id,subset,answer,data_source,width,height,file_bytes,file_sha256,pixel_sha256
VG_100K/2317228.jpg,9231722811839,complex,2,amt,500,331,102171,1a372b83d14c2bdb077bd438979f8368c3263ab8d010af1732971ae2a4bbe5d4,dc55ffea41f548931d4467c2db945c8e392d7361e7398bee810b51c5291d3094
VG_100K/2317230.jpg,30159813,simple,0,imported_genome,500,500,265970,41832fa160d51512dc4838f9ccd1c61ac11073ee3af92ff11a8189a124c4c0f2,c36f4b863445d6d6d3e9a8b5e8ce04e4c64e59612d0f5a3d13db389f36c6c712
VG_100K/2317274.jpg,30159782,simple,1,imported_genome,333,500,45587,b9d53f7bf8e4fb030034f93980c22b6dcc7ab2e86d04b3c8d6e74cccc4c0dbe7,15ee00491b3184295b771a4e7f2747794ac54f52f52835d62f98b0f4894d73c9
VG_100K/2317275.jpg,30159781,simple,3,imported_genome,500,375,220344,a9edf52165333a6539fc576a64f8812172db8a328b95c476464be5293dd4cb02,8ed68401dc7ebc4e9719abbd63498780837826aa0c179a586b29a822b9d56122
VG_100K/2317290.jpg,923172906762,complex,3,amt,500,333,129336,30c8d15a41e1c01c3025320c95cf569792e95e74805732e4187c5e5619a3510c,7f39881527945de23800d23f269f09b28e27be5fa390b4b5205b0aff93104952
VG_100K/2317294.jpg,923172949879,complex,1,amt,500,345,109685,c39353af6be65a7fd511b35a9662549e04d09fcd741afb95e916827971e70336,3af3b458961f6f68016ffe38df1a5ab1eb03925f8db18e92cd6576f62624e7e3
VG_100K/2317310.jpg,923173107732,complex,1,amt,500,335,132306,44fc8537604987369e45aeece8547e597485345cf8175d2141295b85e20eeea5,bda02931dcfc5b9ede91691d2f41f7b307fb7e1a6ec4b355ab42662fa03e396d
VG_100K/2317327.jpg,923173273818,complex,6,amt,332,500,230723,fab0498af021bcfd897c61410b7125dc7776e9abe8daf621e006b1f4b6c3cb7c,3ce9cbd546591922693577a54b66f9fe0b93cae907e2396f7ee3637b95406be0
VG_100K/2317352.jpg,923173521103,complex,1,amt,500,333,92115,2ac455190f4e800706133cc8bbf933838a53dd5c6fea0e92b2f6a4be95ae7623,951a1ffa35e94a1d530d01e2e27e889cd0854a85377842099456a558a147f691
VG_100K/2317355.jpg,30159723,simple,1,imported_genome,500,375,211917,5ac95dc4a988ea97d64abd5f298343bb624f37268feafd9cac7e212338859da4,aeb5eccff8c0ea3b53f126ee858ce7072f0fd24ea7482c3f0faa1069eb002538
VG_100K/2317358.jpg,30159719,simple,4,imported_genome,500,333,118258,f76932cd3b8631278144d13fba2ca5db190994027fdfb8b64614fe2718ff130d,558525b4d180de452efb4e99bd9d599ff172c3f67761289b31042dd88fe4e9f9
VG_100K/2317405.jpg,9231740517473,complex,0,amt,500,375,141395,6c2162fe03f9bfa6b4107f1814ed40fe392d184610de1287a6a9337d29da2085,bfc553c91adb7f8addfad3a00d873e090b5a294e0a4de6dd6209e5f21508e304
VG_100K/2317409.jpg,923174099089,complex,4,amt,500,375,63712,be3777dbaf281fc22b9ca026e8e821c042b3be79a19bdb37799eefdc8463909c,92b45764858ca8ef14cefaf30828e2dc8f1888dbbe5d7c4b11226e2f7455a26c
VG_100K/2317416.jpg,923174167444,complex,2,amt,333,500,138263,01ea43db4507e69a99d4286c2327839fc5742cc61fb4de9ac076c5d7ea793b5e,1464ff4b374a035410b5feb37d8017a9e40ffddd190a829f336f616aabcb487c
VG_100K/2317449.jpg,923174498654,complex,2,amt,500,333,109038,5cc9741f9d3aa1f1f09cff9c66c84d1c7b3b3dfb3c445cf164645fee860ce90b,bcb3afd91d47724ec782d981c6e085363e632a57e2430d298f3e8f03a4648c00
VG_100K/2317542.jpg,923175428451,complex,0,amt,333,500,664866,2945d4bb84f9f1fc785473e90837815adab53450ee251ecd63016c294a250c93,8b14abd6e843129ea2e0be1036c58f6ca8998c7d8120c3ba3bffd9ac428c1e3c
VG_100K/2317556.jpg,30159609,simple,1,imported_genome,500,283,100825,37fc6dd78fcacd0b431940976a84b01a1df56cf2d8940598a90cbbfe77dd3242,859fecd075885493f6ffc9c5ae300cca8983c625dbb0990e501126dd3deff78f
VG_100K/2317573.jpg,30159601,simple,9,imported_genome,500,332,121511,3e1b432b0daaa242e16401f76df8a52c087a7efd0873421e871b26afa083d271,a8a1f1cad7b3cad11024897ccd3880b2260d1b2c09f02f949fd545e1d20d035a
VG_100K/2317594.jpg,30159588,simple,1,imported_genome,500,375,105741,3e44633311fb16fc7af67244ee778919be7f495ca88700cbcb258379f13eb320,a75df373eea93418fa1fd1e4ef07654816fb6ce8fbd1a1174241bebaf7497b41
VG_100K/2317603.jpg,9231760317137,complex,2,amt,500,333,129911,7d1dd01c219831242fbd32d4faafcc234a826eadb35dd275ea4ba23a8bbf6a2e,2bdddc9568f65937b46562b14723ea1793045e1e13ad707c6130e665d310cff4
VG_100K/2317607.jpg,30159577,simple,1,imported_genome,500,375,192243,6a4bb1351956eb5c746b61ab433a1bc565f31059466c5599f9c9a41017ee92f1,326c1bb61739d258c399b709db3925aae463e921e5de4d40419ada3bc9c9f878
VG_100K/2317608.jpg,9231760817477,complex,1,amt,500,333,65133,458e2d054d82c0a2b065fcfc1ca43c6cde02252255a1573724d51d8bf5c2b462,f0314596e612a69b4affcf3adfc79b660b6efff773f28a81cc1a1f092e20c458
VG_100K/2317639.jpg,923176394804,complex,1,amt,416,500,174879,4db7c4430804d7c4e1fa437fb29420d9a761287387791c6e533938cf7e362f1b,66aa4c30eb623f723e7afbbecaa0c32579153b140ce077fbde184ea4ff7e10f7
VG_100K/2317645.jpg,9231764519759,complex,0,amt,500,340,132965,996b654cb3ba3a9533d9ef5056707beea3d24c37225657c177724f9ca2be3d05,d25cf6da1e6f9d5ab8942f23447188f3265115a592223fe5b2fe6d081aed1237
VG_100K/2317663.jpg,30159539,simple,1,imported_genome,500,375,166995,530e32d8aa230c2e73b299da1ebba38b60bced54536906f86d9e9c1c1a82c5b0,eea293dbea481ee74c48be1324c7851592d06c890db60a72b40688043e9d4c63
VG_100K/2317761.jpg,9231776116009,complex,1,amt,500,332,195316,1992cb29b980689cf01d292aba2364a3f18c35cf0cf034ce520fb8b8bd39ab62,5a669ff6d84aff54120c7e58e49a2af4fee21b571dbc0b8fbdae5cbfc0950f3b
VG_100K/2317801.jpg,923178019952,complex,2,amt,500,332,110195,a4d23b13a8e5dd83fd129139eaf128a010a0ac8405fe5e5e06ef9079a250db58,6b821e3a6f3565aa09b9d1e01c3e4511408ec2997a233fe50de34300216b8bb5
VG_100K/2317819.jpg,30159445,simple,8,imported_genome,500,375,138635,d93f0c536bf3d3c20c47ca5d0338097e62a3b3faa36d0bbe199fe08ec423403f,f53cd71432f2bee9e285dee3d5a08ce8bb45da9d4f6604f97e757c1ebe6fad8b
VG_100K/2317834.jpg,9231783414892,complex,1,amt,500,333,98756,df2c44d63dc6a8527f5f251c03bd3eddfdc26ca8af4f218de64521e035772225,56a180ed979a0f406e6cda349c82831336fc99a437403fb7561fd10b50d2f3dc
VG_100K/2317842.jpg,30159433,simple,1,imported_genome,500,333,151685,7cf78decb0a0ad9c2a843833d52a9847cce127030389e3b66f688445e4db0ce0,cc2f383aec9a150685e4f63f42a1d5a44857b848ff5465015403f961b4247a14
VG_100K/2317844.jpg,9231784419999,complex,0,amt,500,334,110023,8fe3ae9d0dabb0652776563b56fb73339e7d997118036beea6bc9a3024df5137,d60efd8a9c4ea42873a353db98519543dcae03d5d30c1ec332feb24d91514e99
VG_100K/2317887.jpg,923178874536,complex,1,amt,400,500,139543,3b7c6f3acb372b53b748395eddbbd4f6699676c307348755dc7c25da1a6d351b,cdafc4c2c8baccf6ebbfe22939a6c6556d6a647915ef6185651124e06e12e812
VG_100K/2317906.jpg,9231790612285,complex,1,amt,500,351,105360,f7573ecac26ed7d79b59b0b1ac5d48392c21314a59666842045265622abd7862,c9a949875f8ee27f87556983ecb58ff0356c8de8f083ab57cc28b67aafba99bc
VG_100K/2317931.jpg,30159371,simple,1,imported_genome,375,500,172285,1dc33adbfcab28168e4277d261d97a7570fe53ba49ff804764d4b5f299bba84f,06bbe7597887dde4a4addfb39869e3b9b1e5aa41ccd0da0c61631ffba9b9ff1a
VG_100K/2317952.jpg,923179528564,complex,4,amt,375,500,148221,528a9c2021c7aa4a8a288af59ac9305184baa86bc243a7bb96a7aa2d4e29d24b,a918398f617f95567d993ab848c838c4797a34fa4ed154f6ad44ccab7929472d
VG_100K/2318015.jpg,923180152009,complex,0,amt,348,500,87062,460835d039b1d73dc0c5a1eb0991d5b017c4bd8cc127c5598aac40f23b2c8e7c,e86f0e0ab02dd9dc931f4f3b1c40e0b8c7aa1294c6cdadfe1d55c18663ae0af4
VG_100K/2318018.jpg,30159326,simple,2,imported_genome,430,500,106055,2fe590921a3f159b00b2642cf3a2ec89d0b96cfaf7dd691ae975f81aaee41b7f,8cee1be654ba55693258c3867983b6377caf0c25aa04046838eccd45299e46de
VG_100K/2318062.jpg,30159306,simple,0,imported_genome,500,375,128730,ca1f9ea2e550e415925ce7caf9f2fc58007ef7da667a80ada6d51341b8ce5ff0,426e96d8ad5f673f31ab9a68ef87d1c6aa433fbd7902e2e6b5b380b621d57ca6
VG_100K/2318100.jpg,9231810019538,complex,0,amt,500,281,78444,cffd9f46884754a2258c155a5e59a78c46b19bba58c406794ed62fe0a53dae43,7b6db0641ddebc7f58e175d2de821b8b5236c15dea375c10d54421e955933df8
VG_100K/2318118.jpg,30159273,simple,1,imported_genome,500,333,69316,0d385d6747392cb48f5a8b68db160bc7e8f905e1c8751a832e875c254924eda5,0e75812c642d982379b7aac8563447c922f25d092f2acd5319a61a8079b685a9
VG_100K/2318148.jpg,9231814810200,complex,0,amt,375,500,73578,4ef4901f0d85689adf463a283933086c376e6e608a1ea4fb77ce40816be51b2c,598b37efbd01a229fdad7776d88454240b7e7113fd30a84c1bc702a35aba0447
VG_100K/2318162.jpg,9231816214864,complex,1,amt,500,375,109404,554b84bbe9b347e285e6167f18514d39b295c4ea19a569336abc91090cda58f3,d4f19da08f5d2f7a123f35a62a437daea2cf8ad0968d911c343513ad191d6d20
VG_100K/2318163.jpg,923181633702,complex,0,amt,500,375,140521,2affbaf154213e28564434cbb012e26760ed6c35a691d1f6c918c3b7f7f54783,f4764caa1c343c30a4559eaf33400515956d33ffe1519d64c027e320048f31c9
VG_100K/2318247.jpg,30159211,simple,1,imported_genome,500,333,98970,861b48a87a65dbbe778764098607d580ebe9660e61365eb61dedde43891e4e9a,55c174d01606aac0e7d8e2eb7d8dfaf83e541f1a8543f9b7f7faf1631907e39c
VG_100K/2318265.jpg,9231826511995,complex,2,amt,375,500,147205,cd31924a67284f387b5542e0bef26a39da5dfb7dab65cf9541d363c01c34b3a8,ad3b613fe1e7324772ab88be1b6a73b59d784092a5a913ed9b34a154a1b0ea3b
VG_100K/2318275.jpg,923182752802,complex,0,amt,500,375,208895,f23da2294a02e0a9ccbc224678754e515fb9b6460c00294d2d162ca973f640df,eb138b75feadf2d3203be77b591e575cae1a36814dfa755dda88bf51131cf3ca
VG_100K/2318284.jpg,30159193,simple,1,imported_genome,500,375,95211,109fccd9d899015cfb6dc0c520bce25318385958377662e4f68738ee776c979b,c3075dc128bf2e620db93dcee5dba66bdd3878f59d15ba72c11486a3b35b6c8d
VG_100K/2318318.jpg,9231831817196,complex,6,amt,500,352,179514,575314d97dcf11e3d563c614a3d45cd7b3c5cb3d72f938d25d253aef79dfec59,1586265076ecf956d80b10e94aa142d3955383ba8ef5397136efa2379137d12a
VG_100K/2318330.jpg,9231833017832,complex,2,amt,500,331,89800,48d03e7a12a7c708b6441f21bdf4f7111f541e523fffb7c25e230f23df6258bb,5c307f10dffc9db8ba2cd42b3e15cebceb5eabab5d6fc34b7a447ca11054e706
VG_100K/2318339.jpg,923183398377,complex,1,amt,250,500,80674,462332b4c25abd1bdafe7787f38a9d6a79de398b9abb11b32e2b88b22087bdf9,639a91870094950c64638eba6f98bbde992a960e86a462be85676883166e264e
VG_100K/2318344.jpg,30159157,simple,1,imported_genome,500,333,167260,f80f5e89e53f2011bb8d30c3261a1b00d9fb3203424c8697fa40818ebb31ede5,079dce171791364315dd60ebabb5e059846a34bb64d54a822a3de2db0302efea
VG_100K/2318449.jpg,9231844917123,complex,1,amt,500,325,94728,6a087e3e7f37166afc882a001865726bfc08e62e3fdfbce07f2eedd83bdcb281,f2e2b1d7b9a3233152612af396e28cc9ed0f89f8b8767c9c5435d674672c0385
VG_100K/2318480.jpg,9231848015480,complex,0,amt,500,375,133671,27f83acf90e9d73cc39257b4d0d9fcb66fe982e350207eaee61aa834f559796f,65bbb40057b3f2853b66eab9d4ab7a45727e71be98f92a77f74c7aaeffc3faa4
VG_100K/2318548.jpg,923185485854,complex,4,amt,500,375,174773,5a2a747c182eec8c093e43b10157faa52b113153ed06bf39f72548aac4201dc2,755ce35aedcab86cce014ff5289639f2be9b01833d584733623dc8ad4f49e063
VG_100K/2318561.jpg,30159029,simple,2,imported_genome,500,333,54392,0c6381d1f1a6b9547eba8c7b93d511a2351b262b6e77282d4d7197181d54f74c,5fa0eedcd9ce05be29684ccf0625866cda439f5d34c104d82c02f0e2626ee4e4
VG_100K/2318635.jpg,30158992,simple,4,imported_genome,313,500,115494,0bd37340887df6f387faf83385cf6d828c0ec86fd0d955dc720b40425c905a05,49e83c99d92da91d1f39d30b9c314ef0b02832850ed40540690bf689c5238a7a
VG_100K/2318645.jpg,9231864520238,complex,2,amt,500,333,130047,c7958495a27bab2e4dd509b9767869822a84e07754792fdd5b8af54807485dcf,01508aa09d6eeefd25e7706fff76d7457399d58d0c65e2bddf73866862140d71
VG_100K/2318654.jpg,923186544107,complex,1,amt,500,333,147983,686f97514e092811073e09c340e679ad23b2991a439e841ec7071eddb97fe156,2cbbead41fc2fbeb27fb7f88faa0555453f26df54162bec97a6f09f785eae31c
VG_100K/2318669.jpg,30158962,simple,3,imported_genome,500,332,100919,950c8a7875ee20735305f1207f618179980142d30e8878654ca7263300b23278,52b26c3c0adf2ec575a21369b70b338161cc1370223212c5761a6abb88fb1137
VG_100K/2318686.jpg,9231868617088,complex,1,amt,500,333,102259,d8be6ee3a96b089002a4d8068ffc81f9951bcdd179b8da77c0f72e90a94cebf7,8f0c89f2c749d90c6acca4029f4167aa0130e5dfafa17b6332acbd27e83305bb
VG_100K/2318707.jpg,30158942,simple,7,imported_genome,375,500,114728,f955f1e958e78f2ef567fc6e95801c83ebfafa5c7b5902992b8e44bab251d3df,5068f446c22b32b18089e93012d6bfb99d33d952e227cc7a805413677bd5435e
VG_100K/2318751.jpg,9231875112096,complex,1,amt,500,375,142747,5bfc0ddd49aeceb0d2884ebb2523bc06d0302264516b2ecea2ef40e2a83b8de6,1591d29c6ce0085ff4e9544d191c40219ea6cf7e42bf32f12c8ef52f325c2e29
VG_100K/2318755.jpg,9231875521281,complex,1,amt,500,333,117393,aee824bb8c08527a55db8174781faa68d80b7db8ffcf5c2105ec005f48cdd898,48eb607cf0c5d6a85538ea2cde475e7efa2908ee88a67090996ba2d586fc0bc0
VG_100K/2318784.jpg,9231878420940,complex,1,amt,500,333,149568,3b421154b16bcb4ab242e8c7c2dc518cefe9c29e463f31d70ec907bf8fac084b,67277bc06ac88614e8e2297f27f541a5719aa6b6f9b5f5e741e4ac867fe19bf3
VG_100K/2318881.jpg,923188817832,complex,0,amt,500,332,161748,3ea6f628c2401ad995965dbd7759b5bc5e551a215a457d19770a5f614b6a407b,2ae23095871083f71de28a0a151d5a06d2af70d486f334ccac68f17cbc27d037
VG_100K/2318918.jpg,30158800,simple,1,imported_genome,500,282,164204,a786feccfc4975e5813e7da2c5cf46c9104803266ac4e288b88caba9fcbd3860,a355202b3d9abce330dd9a8455702859f8e639975ff131c093536f7d7b2e9dd7
VG_100K/2318929.jpg,30158794,simple,2,imported_genome,500,375,137905,85dd556d510f2adcbaeebe481569c9b07bbe1b4a3659d6af1ef6cfce008ad3f0,b5c36e316424225b51ce30ba4cb49bdbad9a0cef27b56a6aeaf8b17178f13d4c
VG_100K/2318954.jpg,30158780,simple,1,imported_genome,500,332,123816,b3a0c9da0a857962117e231170799f5641e345d061e228426b5773a359efea5f,c4109c6e48db9d3d34211e87f3ff5513e03d8ac8258fcb5fc3b5961ded4b5b97
VG_100K/2318958.jpg,30158777,simple,1,imported_genome,500,286,83731,66217f39e7e44309bfd1cc3d922898b5133a0322e33c68ac19f136d7be9252a6,1b91e691ab51738146f797d6f7e90a24c3afdf84b1ec35cd664512a0ffba06e2
VG_100K/2318977.jpg,923189772343,complex,2,amt,500,330,123170,81a664f95abc237df085391c77070fd921d7db98005c266a33249c7da58d9856,8af01b16e13a453cc5c40b8224a5f03315e4b956c1ec6f9f3b668eb31c6904e4
VG_100K/2319010.jpg,30158743,simple,1,imported_genome,500,333,188544,210fc6ac015efe5a7c7d9f5d640ca356c7cce906d34816150ea790b090742297,d95b93ed38987ee30094a487aace2762770c42f2567370c224d3f3c38a24d72a
VG_100K/2319011.jpg,30158742,simple,1,imported_genome,500,375,76809,9ef9a2e099962f3e22bea29e11969fa605661b297d91c74c9c9f1b8958ff8fba,a7daff2c18f9daaa0f3f1484314df5263f1eee47d0edbd3f85387a0951f228bc
VG_100K/2319088.jpg,9231908820997,complex,1,amt,500,334,218154,c1bf9a82ab1e20025e439aec1ac5e59839692035bd8889ca86c3f8c5603087b4,043296befa001b6781c21e4e6343ea72733356a62d3d972aaf6c7bbe4a70f11e
VG_100K/2319099.jpg,30158701,simple,1,imported_genome,500,331,172032,0a2dae01cfb3e3b27b4d801e9800c69650c336511c312654f2c4d53436cf4447,067ef84b9315c1e87b115ef0988a8376ab67be8a3cefc275d10eb542e7c6cf51
VG_100K/2319278.jpg,923192781289,complex,3,amt,480,272,40266,bfee8c248f56781526ddc72fd0c3c02ce56db9bf523614b8fd53d5a66a9b284d,17c1b6901c2479cc30e047cee5223829c974741e84ee345778d561cb6d8d062c
VG_100K/2319280.jpg,9231928017898,complex,0,amt,500,375,146409,20267eb197f60e1bdc26e6a6c6f4b03bde390d2c52cb4c7f2649a28b9fbb6e4d,bda036ac43cab1fabd35c56fc1fa9bb0b8bc0ad947d8cd630282849424caa2cd
VG_100K/2319292.jpg,30158598,simple,1,imported_genome,500,375,120046,246941305ccd2353651815e3f87b446ec3845549e26bfc1af6ef5c9b64c37223,7b035f66f21f64774967c1afece043d5a3a7dbbe95cb19cb76bf0ad6e269d6e7
VG_100K/2319362.jpg,9231936220539,complex,1,amt,374,500,141151,3ea6d9e3aca708fe089e10660588563fab1f4b1f43f21ccea5845f039cb5c9e0,23405ba76f28b33653b15a7a78dafd0d84d964620a20c317b6b490dd1e81b4eb
VG_100K/2319391.jpg,30158549,simple,1,imported_genome,375,500,98335,26dfe3d3345bd2f85e39018472cf2b5735d7b180f0bdba8edfe8fd7d905fc0e2,f1e32b9a1fdae4fc40b50e158a3fd36194c0b6f284cd5cf48d433838e3d5e660
VG_100K/2319396.jpg,923193961893,complex,1,amt,500,334,159385,a44d114224a723ccdabe5efffaa1824527e1d9100fa0e5ef723e455a9541ebc4,3bc1488f4ac804475a9bad5d1005246ff63d1017c6dd130208b55f9e90755c09
VG_100K/2319400.jpg,30158546,simple,2,imported_genome,500,391,169213,a83481c5e8f0a8f2639bb53dc5d5365c6bebab823e84ab14639865e697395a11,4531aaac8ae9c73f70b60a4e89710b1fbf083a6a781db8e0138153b621e3eeb4
VG_100K/2319408.jpg,923194084308,complex,1,amt,500,331,181020,16c7e7654be701cf7ecbd0f54a5779e1abc3fed4b6ed328345d42a3590330a2e,2d722d9a8ba07a740f1ccf088d722fbda00ba5364fb4a31726ad9d5dbb6f68da
VG_100K/2319478.jpg,30158494,simple,1,imported_genome,500,333,117230,3f154961f49cd98cec2a53199e4687b0bfa7e3b188b5c0bb9588fd3c6e98f996,eb4fbf1a6c100f33cfe95c0528e8c143388158e3625c3f8285820dce0ed763bf
VG_100K/2319506.jpg,9231950612827,complex,0,amt,500,375,113514,96b3dce6219147d291c015a9ae48c9499b8d2921d56b74bd4053e7a6ff748827,52f79a7cf168257577969ed715a7794b3d2868f0fc5dc3eb4e561493c9b1abc2
VG_100K/2319541.jpg,30158461,simple,2,imported_genome,500,375,122362,ba9805618bb686ce3f5a732eae193a7549729614f1186843df52d92d1138ae39,43fe9f9b2eba7c0f81487d03149035b983b43d12c1aa312f211206b8c8591e96
VG_100K/2319564.jpg,9231956415999,complex,1,amt,333,500,135427,3b4ad0c0ee6b6da34e76d25da8c9d493d7ed14b47fcce74efff89006124d7155,c888ef8936e49c715cb3024f438705bd1cfbfcdb7c97233f230dd0d5314800a8
VG_100K/2319623.jpg,923196235945,complex,1,amt,375,500,165989,e1057bc349879074306bd1040935c918acdf70d6629c2bf7539162155e26bff5,6070f73ec661721f73248da2f017fbb79eaecc1ed94a9897427ae608a28d805e
VG_100K/2319625.jpg,923196259858,complex,0,amt,333,500,222848,8c3dd7771f242f19125a1aaf665832de032f5f8c65ae0881e29dd7cfcc40893b,8081fc54b03924fddb67b6a3aff6107d4e10ff13117ef6e21c5c790ba1923531
VG_100K/2319646.jpg,923196461004,complex,0,amt,500,281,102756,43c687c08caa9ef1f52322d67e548ab7050c7328facdf14c7f97d1d46d014506,8a4e379f7105a112d12badeb1fdb134b13e2cbb1120e38e9ec0ff2ea35154ac0
VG_100K/2319675.jpg,30158392,simple,1,imported_genome,500,375,114800,ec854773f70074d8350c21d2b2742b8e5ad973a04e61aee6632f900880e47e88,73a6c34d30722bf5d52e61ce65e71185482d697425d1efb8edc39b474713f490
VG_100K/2319694.jpg,923196944498,complex,2,amt,500,334,141475,2257cfa3abe2c7ebe2ad7cc083636ef4cf372ae030f9b8bdf8eaf270031438c5,50d54fb94a91851d5c82efd5a93bd9c8be5b273e9199b1fb38be96db9a6343d2
VG_100K/2319707.jpg,30158379,simple,2,imported_genome,500,333,185821,145bc55ad15e9424298081c32f3c1a745ba330e4a8b22634e0ad827c78252bd0,06fc5950a7512df017218cc2ff41b003e50d086f6700130cd53d4ac6ddd58651
VG_100K/2319718.jpg,92319718388,complex,3,amt,500,375,138154,7935fe444652ce1456debf648c758a487c6305df6e70cdb90a482ba188891abd,a7d52c258b9297cfbeb32e592d06b05e8bbb8c73daf6ab9cfcc8f09a5fb32cac
VG_100K/2319725.jpg,9231972519963,complex,0,amt,500,375,160875,e4609d68c93100a779a9a67a569528a132405f3c33769648821b0e20cf7998ea,2c44255d52bf3ae35bd4db46f23ae45b16d3a772b81e84004c15129f6e22e042
VG_100K/2319731.jpg,9231973116530,complex,1,amt,375,500,91091,3ac3617eb05a8fbacec00d3f81c9ba11a57b6e02fe312d465ac2ba2d49f1a4d2,a10a00ab9c7ddc7386df0578a415c6278afa49a3879553ea7e6eb52a3867e5cb
VG_100K/2319824.jpg,9231982412465,complex,2,amt,500,375,169095,f55f225513229e08a01d0e947a6040b9820decd5e0b09215dc813e7908812d65,31de9e24e3520ec7cc3ae7c7eb0d51f4dec2eecb81e4ae2f14f8d225a91fce7e
VG_100K/2319846.jpg,9231984613911,complex,1,amt,500,335,125460,02bf6e6947d2b3473644de57a6256857f55ef94d1fa1e87a62952a5cc2a2671b,b14162936cb3500aa3006c81745a706949f2127ab3e8ea67abb95553f23311e7
VG_100K/2319873.jpg,923198736040,complex,6,amt,500,378,67904,7c544c4d8bc40b0a3b284bfd4824e1410282cc1a904e28c9d0a331e1427c2c67,17670dcfd52b0f84556ea70c53f0998b2f9a28b0fc7f4663d35507d705c7a5c9
VG_100K/2319932.jpg,923199324005,complex,1,amt,500,375,126226,64655f9384c7d1d64a4fa0a736600dd9b3277078a0c567dea5de4a6235f51d18,3fb8e223ff6ce6a3ea6f009178547c9c5c79760482b43138235702b00dc5d3f8
VG_100K/2319944.jpg,9231994415546,complex,3,amt,315,500,105735,9dd9c46b4ca5233fe44fb6ce92f3334151f93a5c3c35f2977c6f00a7aae36cab,0cd142f70b69542bc96bb289c62ef57313655ef2dc94897cfa846987848c6623
VG_100K/2319965.jpg,30158239,simple,1,imported_genome,500,335,105045,5b84b1483fcdf46ac080dcea3fe821cae4a027ec428ec3c31640dd972a265404,c5800751b65453dd89ef03d02835ce7cdee15dfa2c5ad47b403349eee50d89cb
VG_100K/2319968.jpg,9231996815708,complex,1,amt,500,375,192036,0adb21f7b6808b3dccad1acc085286b6285b689c34bf2233bf8a2392df66f173,9600276e03492afe907ce18e537fd8a0f7e39453807e0c4cd3db84b32346cf5f
VG_100K/2320063.jpg,923200634553,complex,1,amt,500,485,227650,bd001704f595bdd10253c154bc4c75c136952d9f544cd13007d837489512da5e,a789a07e4cc5e9005a08a30a72e5ac322d1e2f869109f9115cb42656855b62ef
VG_100K/2320073.jpg,30158178,simple,0,imported_genome,375,500,145806,aa1f8b12c8b7ce5e764dbd1e05599d92584a9540243d977c69e38c59557b7dac,2e480d38210ba533558b25e0e40bcc7713a364fff9d03cb82616d6e42a5f044a
VG_100K/2320078.jpg,9232007814669,complex,2,amt,500,398,105579,6a9fb3558c2deb4756a88943007897440a566c16bf22642ad1f33297a33c5da8,04e74d46aa74d11c5d0e592f7a3c2e838b36b267f3a7a51c1e1e7faa317ddd87
VG_100K/2320154.jpg,9232015414107,complex,1,amt,334,500,113625,0b924cc28614f80c8f307a27145a31d49060853a334d6a4395a96920b66b8d78,623e690938c34f74df35d9b5ad2034cf57eff027e75dc376fc7df90867eb96bd
VG_100K/2320192.jpg,30158116,simple,1,imported_genome,500,352,85011,8366ee83624aba6abc5751d071076fff4d2f118c5df939f5496d38db731304b4,3c6a1a06064efe7c1e1a9775a0734d4d362fd4b96fa9749a216db3bfa2b9b518
VG_100K/2320212.jpg,30158109,simple,1,imported_genome,407,500,123535,ce7b79524782f65fc746f8345532529ff56f9e14676b8b3cebe8a5d8782e0cdb,5d5641b93102d60c1b89b9423e22f858b003fa30589e1c49eac5df5361ec6b77
VG_100K/2320226.jpg,9232022616364,complex,2,amt,500,333,94117,c2fa5e27f60bf69d07ee8d14e9e86c97a52359703020f231c072a15cc1a4926e,2146ede6adf2a9fc492b0e09aa182e5043be5cd6c2a660e65b8d09d23926fbbe
VG_100K/2320262.jpg,30158090,simple,3,imported_genome,500,375,129837,f87db2311566c5a711cee4201a2b99a84fd7089dd4c62e615a3d022e99363ae8,b1dada72505b6a04f106c7999491c6328e64d019d410dde471f244848adfe4ab
VG_100K/2320345.jpg,30158032,simple,2,imported_genome,500,339,75499,3e3853f574cc221cdcf28de98f079ffed0857a47f8da83e3c0c88a0ef2f8f758,279208d302739c809a6df13898a97f40594c9d63a522dfb212f110c7f586edf5
VG_100K/2320363.jpg,30158021,simple,1,imported_genome,500,375,167276,54fc296253574e986703fc94d4db367f7aaf41bd7c8c4e250843810d4f35d01a,8a1c02bdb085d96fbe5b8538666a2d77bcfb0f89b8007caaee806b148a3e0c5b
VG_100K/2320380.jpg,30158014,simple,1,imported_genome,500,334,101974,b0c4aab6a25f97db6c326d65b6eb85c0e058e16ac6c09a18b900525296bcc524,513bbe2bf2b70794b6ccd1faae0a2859c14ed2025ef0970e2792444627c43225
VG_100K/2320392.jpg,30158004,simple,1,imported_genome,375,500,98927,b8d8189aa29215cbfa480901515841a75a7f4804cca3385de9866ad392e93843,e844fbf5203d47f94ef12bfee1c57b971736b0bed6610bf1c129f68e1d1d7195
VG_100K/2320395.jpg,30158003,simple,2,imported_genome,500,500,166290,acd03f063b0bc47383f7dffb921ab5ba1eb1e10f28ea13c5d1772278c68b5f72,bd351e06ba9dc91538e07ade82a55885ba606ab65107746c2387af8fa5958930
VG_100K/2320416.jpg,9232041617321,complex,3,amt,500,333,149394,e3589c21fc05921a52e0ce7e2bf74ab11f2fe48cfca87170127619a94e51d548,4903a5b9c0443118952bd86618918a622afc39bcd2ab7184c3fd43e2a44c5126
