sample_id,condition,replicate,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,baseline_entropy,baseline_top1_prob,baseline_conditional_margin,post_expected_numeral,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
pccv3_n01_dense_r23,dense,23,1,1,1.0,0.0362712671060071,1,True,True,False,False,0,-7.265078576225437e-05,0.007624063384566901,0.01931297669689072,0.0362712671060071,1.0000069369717006,0.000168227436550013,0.9999876425344704,0.9999797533071352,1.0000069369717006,1.0,0.000168227436550013,6.067522211304163e-05,1.0000069369717006,0.9999876425344704,0.9999797533071352,0.996766427366218,7.889227335140618e-06,0.9999876425344704,2.123356731547567e-06,6.083518890337529e-07,2.5359879713784606e-07,2.699545143414714e-07,3.466284577640448e-07,1.855368434681171e-07,3.653437065940526e-08,5.315719564791377e-08,1.1979158958327224e-07,3.256273011664328e-07,6.825519029176428e-08,1.5229791540762917e-08,2.0816656914082487e-08,4.139886559647512e-08,7.889227335140618e-06,6.936971700621797e-06,7.889227335140618e-06,2.123356731547567e-06,0.0,6.083518890337529e-07,-5.7658706035930505e-06,4.468238194692909e-06,7.889227335140618e-06,-3.4209891404477094e-06,1.4826199035668636e-05,7.889227335140618e-06,6.936971700528018e-06,0.9999855191777388,0.9999797533071352,-1.312499655802804
pccv3_n01_dense_r24,dense,24,1,1,1.0,0.055947446961947006,1,True,True,False,False,0,0.0034001534178247084,0.010989630234280241,0.02570160915763694,0.055947446961947006,1.000005184380612,0.00014383483140803779,0.9999895581599202,0.9999834140117237,1.000005184380612,1.0,0.00014383483140803779,5.187744949486906e-05,1.000005184380612,0.9999895581599202,0.9999834140117237,0.9976059058665481,6.1441481964454e-06,0.9999895581599202,2.5612620263742946e-06,5.043423962502508e-07,2.1024118991037818e-07,2.2380058169589495e-07,2.382344791178739e-07,1.3574191446008228e-07,2.845305098452351e-08,3.432093078584967e-08,7.734341145544901e-08,1.8553719889160846e-07,4.691115037449914e-08,1.0467292495809064e-08,1.4307092524635591e-08,2.6729167771759215e-08,6.1441481964454e-06,5.184380611922279e-06,6.1441481964454e-06,2.5612620263742946e-06,0.0,5.043423962502508e-07,-3.582886170071105e-06,4.2976918830929075e-06,6.1441481964454e-06,-1.8464563133524922e-06,1.1328528808627055e-05,6.1441481964454e-06,5.184380612181656e-06,0.9999869968978938,0.9999834140117237,-0.8749997723240288
pccv3_n01_dense_r25,dense,25,1,1,1.0,0.05862308344776951,1,True,True,False,False,0,0.0027860805128463173,0.01220254458689805,0.026489884685843408,0.05862308344776951,1.000005596101441,9.760970532527967e-05,0.999993208206181,0.9999894815783196,1.000005596101441,1.0,9.760970532527967e-05,3.520525945385351e-05,1.000005596101441,0.999993208206181,0.9999894815783196,0.9983059617494359,3.726627861418691e-06,0.999993208206181,1.553489616901196e-06,4.181160581776556e-07,1.742967044719542e-07,1.9750404104704073e-07,2.1024195730846032e-07,1.2751819306557573e-07,2.3588493866920107e-08,3.2241648392451804e-08,7.734369376542662e-08,1.742967044719542e-07,3.4321056060142845e-08,8.151965347626267e-09,1.0467330702309846e-08,2.3588493866920107e-08,3.726627861418691e-06,5.59610144090783e-06,3.726627861418691e-06,1.553489616901196e-06,0.0,4.181160581776556e-07,-2.173138244517495e-06,3.0651659574456346e-06,3.726627861418691e-06,-6.614619039730565e-07,9.32272930271272e-06,3.726627861418691e-06,5.596101441294029e-06,0.999991654716564,0.9999894815783196,-0.8749996246272211
pccv3_n01_dense_r26,dense,26,1,1,1.0,0.04134004791181091,1,True,True,False,False,0,0.0008639879562924516,0.008419724409028764,0.020600284546176264,0.04134004791181091,1.0000056733368181,0.00015404032577254223,0.9999887716197801,0.999981809393232,1.0000056733368181,1.0,0.00015404032577254223,5.555830352224176e-05,1.0000056733368181,0.9999887716197801,0.999981809393232,0.9971749096377076,6.962226548083303e-06,0.9999887716197801,2.123359129028087e-06,6.475879461388893e-07,2.535990834760609e-07,2.535990834760609e-07,3.466288491419808e-07,1.637358745497827e-07,3.432090379077808e-08,4.691111347661106e-08,8.233156817031927e-08,2.1024102454551647e-07,4.9936620357519396e-08,1.1142366097644644e-08,1.4307081271415528e-08,2.8453028604823117e-08,6.962226548083303e-06,5.673336818112773e-06,6.962226548083303e-06,2.123359129028087e-06,0.0,6.475879461388893e-07,-4.838867419055216e-06,4.266153672125488e-06,6.962226548083303e-06,-2.696072875957815e-06,1.263556336608364e-05,6.962226548083303e-06,5.673336818000337e-06,0.999986648260651,0.999981809393232,-1.1874996726804203
pccv3_n01_dense_r27,dense,27,1,1,1.0,0.0354627205375983,1,True,True,False,False,0,-0.0025400990917319247,0.008854358634981034,0.017926058974027798,0.0354627205375983,1.0000028022007457,0.00011158731844649412,0.9999919903052891,0.999986568100349,1.0000028022007457,1.0,0.00011158731844649412,4.024661773721366e-05,1.0000028022007457,0.9999919903052891,0.999986568100349,0.9985021459518411,5.422204940080057e-06,0.9999919903052891,1.2878865586712547e-06,3.466299648437621e-07,1.2751803775999985e-07,1.538161144929187e-07,1.9750380050505926e-07,1.0571616639626769e-07,2.2159312282617946e-08,3.4321014260214164e-08,6.412009614661878e-08,1.8553765014975945e-07,3.028818877820073e-08,5.964097991216377e-09,7.658053408338131e-09,1.837071512114287e-08,5.422204940080057e-06,2.8022007456662834e-06,5.422204940080057e-06,1.2878865586712547e-06,0.0,3.466299648437621e-07,-4.134318381408803e-06,2.587489770807371e-06,5.422204940080057e-06,-2.8347151692726866e-06,8.22440568584976e-06,5.422204940080057e-06,2.802200745769702e-06,0.9999907024187304,0.999986568100349,-1.4374994079611987
pccv3_n01_dense_r28,dense,28,1,1,1.0,0.02186388858628526,1,True,True,False,False,0,-0.0028564506690473904,0.005106863817208841,0.013687832261401717,0.02186388858628526,1.0000037127608712,0.00015447440207441035,0.9999886197766991,0.9999807305416542,1.0000037127608712,1.0,0.00015447440207441035,5.57148634542599e-05,1.0000037127608712,0.9999886197766991,0.9999807305416542,0.9968295289954368,7.889235044921996e-06,0.9999886197766991,1.5534824887752253e-06,5.043419229788666e-07,2.5359904496836234e-07,2.2380037168299128e-07,3.058988392651102e-07,1.538155960471546e-07,3.2241500452917e-08,4.406890609941909e-08,8.764148480341834e-08,2.2380037168299128e-07,4.993661277490397e-08,1.1860985169147908e-08,1.621204454889106e-08,3.028808669017682e-08,7.889235044921996e-06,3.7127608711884363e-06,7.889235044921996e-06,1.5534824887752253e-06,0.0,5.043419229788666e-07,-6.33575255614677e-06,3.490988255939575e-06,7.889235044921996e-06,-4.3982467889824206e-06,1.1601995916356715e-05,7.889235044921996e-06,3.7127608714347196e-06,0.9999870662942103,0.9999807305416542,-1.624999483040188
pccv3_n01_dense_r29,dense,29,1,1,1.0,0.06614946022704023,1,True,True,False,False,0,0.005704877031460803,0.012460476159188985,0.02930144163457645,0.06614946022704023,1.0000050811124408,0.00015221551847141186,0.9999888800694157,0.9999827359253856,1.0000050811124408,1.0,0.00015221551847141186,5.490014341126208e-05,1.0000050811124408,0.9999888800694157,0.9999827359253856,0.9976483656614521,6.144144030113346e-06,0.9999888800694157,3.288723310584895e-06,5.714944185977403e-07,2.10241047346335e-07,2.10241047346335e-07,2.2380042993726093e-07,1.197917378313825e-07,2.845303169057835e-08,3.224150884524024e-08,6.411989671639815e-08,1.4449641780292122e-07,3.8890683256102895e-08,9.237346942171577e-09,1.04672853979633e-08,2.3588391771999154e-08,6.144144030113346e-06,5.081112440796787e-06,6.144144030113346e-06,3.288723310584895e-06,0.0,5.714944185977403e-07,-2.855420719528451e-06,4.975786554067323e-06,6.144144030113346e-06,-1.1683574760460227e-06,1.122525647105679e-05,6.144144030113346e-06,5.081112440943444e-06,0.9999855913461051,0.9999827359253856,-0.624999858687272
pccv3_n01_dense_r30,dense,30,1,1,1.0,0.032029103823635566,1,True,True,False,False,0,-0.002766847856058907,0.00809671494725062,0.01716455864895719,0.032029103823635566,1.0000042997519325,0.0001591774275425126,0.9999882794079564,0.9999803901755968,1.0000042997519325,1.0,0.0001591774275425126,5.741112133426131e-05,1.0000042997519325,0.9999882794079564,0.9999803901755968,0.997948183740724,7.889232359642424e-06,0.9999882794079564,1.7603256798551892e-06,6.083522764817291e-07,2.3823417447188482e-07,2.5359895865019194e-07,2.8736526769382305e-07,1.74295845392832e-07,3.65343939274648e-08,5.315722950274063e-08,8.764145497265687e-08,2.3823417447188482e-07,4.406889109957023e-08,9.237341393591584e-09,1.1860981131993356e-08,2.8453014599748767e-08,7.889232359642424e-06,4.29975193250165e-06,7.889232359642424e-06,1.7603256798551892e-06,0.0,6.083522764817291e-07,-6.128906679787234e-06,3.831359683645301e-06,7.889232359642424e-06,-4.057872675997123e-06,1.218898429257888e-05,7.889232359642424e-06,4.299751932936457e-06,0.9999865190822765,0.9999803901755968,-1.4999995586784995
pccv3_n01_dense_r31,dense,31,1,1,1.0,0.06737510580980526,1,True,True,False,False,0,0.008100704166300876,0.011416732410320396,0.03089629993195782,0.06737510580980526,1.000009858919673,0.0002798030996120387,0.9999785059899378,0.9999670273367747,1.000009858919673,1.0,0.0002798030996120387,0.00010091763605891221,1.000009858919673,0.9999785059899378,0.9999670273367747,0.9959324087401864,1.1478653163120796e-05,0.9999785059899378,6.962155075640163e-06,9.42225229098982e-07,4.4507568337509893e-07,3.9277791199424695e-07,4.4507568337509893e-07,2.1023886626474684e-07,6.411923152409662e-08,6.411923152409662e-08,1.1253275588708134e-07,2.237981081879959e-07,6.825456666747218e-08,1.7257457048031788e-08,2.0816466719419247e-08,4.6910631899077286e-08,1.1478653163120796e-05,9.858919673089162e-06,1.1478653163120796e-05,6.962155075640163e-06,0.0,9.42225229098982e-07,-4.516498087480633e-06,1.0015356899205607e-05,1.1478653163120796e-05,-1.4632962639151892e-06,2.133757283598763e-05,1.1478653163120796e-05,9.858919672866836e-06,0.9999715438348621,0.9999670273367747,-0.49999994348455457
pccv3_n01_dense_r32,dense,32,1,1,1.0,0.04179532947237975,1,True,True,False,False,0,0.0019980440661059445,0.007733054893207892,0.020976829727024394,0.04179532947237975,1.0000046281670676,0.00012150646964472753,0.9999912932796354,0.9999858710784748,1.0000046281670676,1.0,0.00012150646964472753,4.3824195298093445e-05,1.0000046281670676,0.9999912932796354,0.9999858710784748,0.9966125237767613,5.422201160633843e-06,0.9999912932796354,1.7603309853130845e-06,3.9278293466715185e-07,1.8553752082422172e-07,1.7429637070430115e-07,2.102415547078209e-07,1.1253419490696166e-07,2.5109772931764973e-08,3.432099033739515e-08,7.734354565692838e-08,1.9750366283874096e-07,5.315738971368693e-08,1.1861016879887462e-08,1.725767772887782e-08,3.224158665164409e-08,5.422201160633843e-06,4.628167067588507e-06,5.422201160633843e-06,1.7603309853130845e-06,0.0,3.9278293466715185e-07,-3.661870175320758e-06,3.2845192038624675e-06,5.422201160633843e-06,-2.137681956771375e-06,1.0050368228447048e-05,5.422201160633843e-06,4.628167067813205e-06,0.9999895329486501,0.9999858710784748,-1.1249996163521043
pccv3_n01_dense_r33,dense,33,1,1,1.0,0.037958521527560095,1,True,True,False,False,0,-0.0008434083802724215,0.008454581570218458,0.0188771340588882,0.037958521527560095,1.000003779813048,0.00010645509685651521,0.9999924551557273,0.9999876700744381,1.000003779813048,1.0,0.00010645509685651521,3.83955600780622e-05,1.000003779813048,0.9999924551557273,0.9999876700744381,0.9979369831295246,4.785081289163459e-06,0.9999924551557273,1.287887157350681e-06,4.181157433130298e-07,1.9750389231552287e-07,1.8553773639770825e-07,2.238012300520118e-07,1.1253432565889066e-07,2.2159322583466476e-08,2.8453133413753628e-08,6.023528390959907e-08,1.5381618599497963e-07,3.432103021448047e-08,7.194078751711993e-09,9.833139789632175e-09,1.8370723660846245e-08,4.785081289163459e-06,3.7798130481103698e-06,4.785081289163459e-06,1.287887157350681e-06,0.0,4.181157433130298e-07,-3.4971941318127782e-06,2.759762983406314e-06,4.785081289163459e-06,-2.025318305757145e-06,8.564894337154922e-06,4.785081289163459e-06,3.7798130479914633e-06,0.99999116726857,0.9999876700744381,-1.3124994325176031
pccv3_n01_dense_r34,dense,34,1,1,1.0,0.036332876774158536,1,True,True,False,False,0,-0.00046097390542091526,0.007719624595392706,0.01842992121819554,0.036332876774158536,1.0000027645834764,0.00012836736720217882,0.9999906937011831,0.9999845495460097,1.0000027645834764,1.0,0.00012836736720217882,4.629874101863899e-05,1.0000027645834764,0.9999906937011831,0.9999845495460097,0.9975148883922222,6.144155173452055e-06,0.9999906937011831,1.653676930960146e-06,4.737863731771193e-07,1.9750354441876942e-07,1.8553740957895356e-07,2.1024142865041736e-07,1.1253412743329576e-07,2.3588434553131538e-08,3.432096975908971e-08,5.6585712872867064e-08,1.44496679869129e-07,3.432096975908971e-08,6.7581996498948405e-09,9.237363695503734e-09,1.9555499096838725e-08,6.144155173452055e-06,2.7645834763667665e-06,6.144155173452055e-06,1.653676930960146e-06,0.0,4.737863731771193e-07,-4.490478242491909e-06,3.162143643474245e-06,6.144155173452055e-06,-2.98201152997781e-06,8.908738649776115e-06,6.144155173452055e-06,2.76458347632406e-06,0.9999890400242522,0.9999845495460097,-1.3124995580434382
pccv3_n01_dense_r35,dense,35,1,1,1.0,0.06854453922349231,1,True,True,False,False,0,0.007954084231353527,0.011815689122750848,0.0314059025383161,0.06854453922349231,1.0000084018105806,0.00019681110559352085,0.9999853136414006,0.9999774244324389,1.0000084018105806,1.0,0.00019681110559352085,7.098460150791167e-05,1.0000084018105806,0.9999853136414006,0.9999774244324389,0.9961360957717744,7.889208961746703e-06,0.9999853136414006,4.785047116179048e-06,5.043402555372568e-07,1.7429532846598423e-07,2.2379963176026217e-07,2.8736441542553376e-07,1.5381508750619576e-07,4.13987691817525e-08,4.993644767582693e-08,1.1253352198732814e-07,3.0589782791065053e-07,6.825503133076028e-08,1.8370592465070178e-08,2.2159164331152788e-08,4.993644767582693e-08,7.889208961746703e-06,8.40181058059386e-06,7.889208961746703e-06,4.785047116179048e-06,0.0,5.043402555372568e-07,-3.1041618455676555e-06,6.797149637432648e-06,7.889208961746703e-06,-1.0920593243140548e-06,1.6291019542514515e-05,7.889208961746703e-06,8.401810580767812e-06,0.9999805285942844,0.9999774244324389,-0.49999991777107605
pccv3_n01_dense_r36,dense,36,1,1,1.0,0.04684175992826768,1,True,True,False,False,0,0.0021420317503846667,0.009252284590399066,0.02300238154993526,0.04684175992826768,1.0000060200535115,0.0001557463978224979,0.999988627527535,0.9999816653019902,1.0000060200535115,1.0,0.0001557463978224979,5.617363894370935e-05,1.0000060200535115,0.999988627527535,0.9999816653019902,0.9969430098032319,6.962225544869185e-06,0.999988627527535,2.406080765661978e-06,5.368691865722139e-07,2.102409942510751e-07,2.5359904693398927e-07,3.058988416361089e-07,1.5381559723936762e-07,3.6534406645951685e-08,4.691110671700751e-08,9.329387566768636e-08,2.5359904693398927e-07,4.9936613161958865e-08,1.2625953087727662e-08,1.430707920985292e-08,3.6534406645951685e-08,6.962225544869185e-06,6.020053511468504e-06,6.962225544869185e-06,2.406080765661978e-06,0.0,5.368691865722139e-07,-4.5561447792072065e-06,4.410246920364858e-06,6.962225544869185e-06,-2.5519786245043266e-06,1.2982279056124818e-05,6.962225544869185e-06,6.0200535112556335e-06,0.9999862214467694,0.9999816653019902,-1.0624997280186628
pccv3_n01_dense_r37,dense,37,1,1,1.0,0.03483773109288207,1,True,True,False,False,0,-0.0022251413919243818,0.00856177204240464,0.018185651605522962,0.03483773109288207,1.0000043131886305,0.00014335973573156207,0.9999895423461878,0.9999825801142737,1.0000043131886305,1.0,0.00014335973573156207,5.1706094950769235e-05,1.0000043131886305,0.9999895423461878,0.9999825801142737,0.9980003297017239,6.962231914115412e-06,0.9999895423461878,1.653675026973232e-06,4.737858276757352e-07,2.1024118658564554e-07,2.2380057815673546e-07,3.058991214812576e-07,1.5381573795434533e-07,3.224153019828009e-08,4.139894424749699e-08,7.265740989480937e-08,2.3823447535045826e-07,4.139894424749699e-08,8.677690130308806e-09,1.1142374685456866e-08,2.8453050534569878e-08,6.962231914115412e-06,4.3131886304781375e-06,6.962231914115412e-06,1.653675026973232e-06,0.0,4.737858276757352e-07,-5.30855688714218e-06,3.4954218981158284e-06,6.962231914115412e-06,-3.4668100159995836e-06,1.1275420544447834e-05,6.962231914115412e-06,4.3131886303324216e-06,0.9999878886711607,0.9999825801142737,-1.43749953891854
pccv3_n01_dense_r38,dense,38,1,1,1.0,0.03791702484130911,1,True,True,False,False,0,-0.0005932230865288643,0.008322000056640792,0.019372019822503764,0.03791702484130911,1.0000047455980001,0.00012038495457849675,0.9999914012836767,0.9999859790819304,1.0000047455980001,1.0,0.00012038495457849675,4.34196942420101e-05,1.0000047455980001,0.9999914012836767,0.9999859790819304,0.9975248518853981,5.422201746258579e-06,0.9999914012836767,1.4593658020785013e-06,4.7378670842318256e-07,2.2380099419237101e-07,2.2380099419237101e-07,2.5359975036390297e-07,1.2751796264851803e-07,2.5109775643745535e-08,3.4320994044233084e-08,7.73435540104166e-08,1.7429638952917745e-07,4.6911236838457676e-08,1.1142395398651497e-08,1.5229848786437195e-08,3.028817093766004e-08,5.422201746258579e-06,4.7455980001220865e-06,5.422201746258579e-06,1.4593658020785013e-06,0.0,4.7378670842318256e-07,-3.962835944180078e-06,3.176514577087626e-06,5.422201746258579e-06,-2.2456871691709536e-06,1.0167799746585468e-05,5.422201746258579e-06,4.745598000326889e-06,0.9999899419178746,0.9999859790819304,-1.3124994991979857
pccv3_n01_dense_r39,dense,39,1,1,1.0,0.045663710919651115,1,True,True,False,False,0,0.0005896956508221404,0.010012000485018373,0.02330250664046519,0.045663710919651115,1.0000081203572477,0.00024031763923767238,0.999981795495823,0.9999703168049,1.0000081203572477,1.0,0.00024031763923767238,8.667626659158324e-05,1.0000081203572477,0.999981795495823,0.9999703168049,0.9970262952246394,1.1478690923029543e-05,0.999981795495823,3.5008029388840545e-06,9.422283286210395e-07,4.1811128630777803e-07,3.927792040672719e-07,5.043384811687581e-07,1.9750178697531655e-07,6.023464181711387e-08,7.26568470228407e-08,1.4449539409603188e-07,3.0589675170175443e-07,7.26568470228407e-08,2.3588224656443398e-08,3.028787999341379e-08,6.023464181711387e-08,1.1478690923029543e-05,8.120357247731746e-06,1.1478690923029543e-05,3.5008029388840545e-06,0.0,9.422283286210395e-07,-7.977887984145489e-06,6.725813254151771e-06,1.1478690923029543e-05,-4.7528776688777715e-06,1.9599048170281142e-05,1.1478690923029543e-05,8.120357247251599e-06,0.9999782946928841,0.9999703168049,-1.1874998014692304
pccv3_n01_distractors_r00,distractors,0,1,1,1.0,-0.020732260428406236,1,True,True,False,False,0,-0.020732260428406236,-0.04242280655925984,-0.05886893173535449,-0.18917829590340068,0.999869308564484,0.002444208551075742,0.9997480082694961,0.9995175065010836,0.999869308564484,1.0,0.002444208551075742,0.0008815618888838429,0.999869308564484,0.9997480082694961,0.9995175065010836,0.9792727882077799,0.00023050176841242224,0.9997480082694961,1.3706136160314562e-06,1.5531086987583738e-06,7.809520977570679e-07,1.7599027194426828e-06,1.3004019922622592e-05,2.1228478962300096e-06,2.381769330046604e-07,1.5377858582357375e-07,1.2748692540034634e-07,2.2374652212542804e-07,6.41044518697198e-08,2.358270993043414e-08,2.358270993043414e-08,4.4058302492830305e-08,0.00023050176841242224,-0.00013069143551602824,0.00023050176841242224,1.3706136160314562e-06,0.0,1.5531086987583738e-06,-0.00022913115479639078,2.148996209141961e-05,0.00023050176841242224,-0.00020901180632100264,9.981033289628916e-05,0.00023050176841242224,-0.00013069143551613308,0.99974663765588,0.9995175065010836,-5.124999274738404
