sample_id,baseline_best_numeral,baseline_entropy,baseline_entropy_norm,baseline_expected_numeral,baseline_top1_prob,baseline_conditional_margin,baseline_vocab_numeral_mass,baseline_numprob_0,baseline_numprob_1,baseline_numprob_2,baseline_numprob_3,baseline_numprob_4,baseline_numprob_5,baseline_numprob_6,baseline_numprob_7,baseline_numprob_8,baseline_numprob_9,baseline_numprob_10,baseline_numprob_11,baseline_numprob_12,baseline_numprob_13,baseline_numprob_14,baseline_numprob_15,geom_top2_prob,geom_expected_minus_pred,geom_p_down1,geom_p_up1,geom_p_down2,geom_p_up2,geom_local_asymmetry,geom_up_mass,geom_down_mass,geom_signed_tail_mass,geom_up_distance_mass,geom_down_distance_mass,geom_signed_distance_mass,geom_up_boundary_gap,geom_down_boundary_gap,geom_up_down_logratio
pccv2_n01_distractors_r11,1.0,0.0002384814001294,8.601398332774111e-05,0.9999970773468898,0.9999813536459472,0.9999666147215642,0.9942500016147128,1.473892438295946e-05,0.9999813536459472,1.3709335229955675e-06,1.0029963916704377e-06,3.466262778293765e-07,2.382325244993513e-07,4.4507695082478606e-07,1.8553567663317244e-07,3.653414089598163e-08,3.653414089598163e-08,5.3156861344104994e-08,1.1979083621800966e-07,3.028786661047415e-08,9.237277417213653e-09,1.522969576111809e-08,1.7257506192389372e-08,1.473892438295946e-05,-2.9226531101933517e-06,1.473892438295946e-05,1.3709335229955675e-06,0.0,1.0029963916704377e-06,-1.3367990859963892e-05,3.907429669787964e-06,1.473892438295946e-05,-1.0831494713171496e-05,1.1816271272771473e-05,1.473892438295946e-05,-2.9226531101879866e-06,0.9999799827124242,0.9999666147215642,-2.374999338417849
pccv2_n01_distractors_r12,1.0,0.0006381189492479,0.0002301527608943,1.000000079885945,0.9999449586885176,0.9998995612576268,0.9793024258023292,4.539743089080952e-05,0.9999449586885176,1.136502444418085e-06,8.851089936753705e-07,3.2561340196911296e-07,6.083259219145486e-07,3.966783303012831e-06,1.760249420386485e-06,2.382238538750883e-07,1.6372870072061536e-07,1.197864763543295e-07,3.0588548323691985e-07,5.3154926666324594e-08,1.7256878094474423e-08,2.6727975652557645e-08,3.653281121268525e-08,4.539743089080952e-05,7.988594497021495e-08,4.539743089080952e-05,1.136502444418085e-06,0.0,8.851089936753705e-07,-4.426092844639144e-05,9.64388059118943e-06,4.539743089080952e-05,-3.575355029962009e-05,4.547731683609024e-05,4.539743089080952e-05,7.98859452807169e-08,0.9999438221860733,0.9998995612576268,-3.687499142135545
pccv2_n01_distractors_r13,1.0,0.0006877364136438,0.0002480484783506,0.9999823634535796,0.99993974781222,0.9998883060517056,0.9763298593016314,5.144176051432641e-05,0.99993974781222,1.9946135134121634e-06,1.3708764830997729e-06,6.083227518289351e-07,6.475561985555656e-07,2.561134447690053e-06,1.0029546603912003e-06,1.275113758464361e-07,9.93059593597167e-08,8.763720154314167e-08,1.9749348233148484e-07,5.3154649667330744e-08,1.1860405492905191e-08,1.9554502815281423e-08,2.845163371336192e-08,5.144176051432641e-05,-1.763654642039647e-05,5.144176051432641e-05,1.9946135134121634e-06,0.0,1.3708764830997729e-06,-4.944714700091425e-05,8.810427265747348e-06,5.144176051432641e-05,-4.263133324857906e-05,3.3805214093965374e-05,5.144176051432641e-05,-1.7636546420361037e-05,0.9999377531987065,0.9998883060517056,-3.2499995180893264
pccv2_n01_distractors_r14,1.0,0.0008801816271468,0.0003174584171415,0.9999499499022249,0.9999188537989876,0.9998440080430416,0.9910461436242946,7.484575594606638e-05,0.9999188537989876,1.4592599278499367e-06,1.0029337033805492e-06,4.450491330647743e-07,4.450491330647743e-07,1.6535581298655643e-06,6.893055816715765e-07,8.7635370339959e-08,7.733794288186775e-08,8.232581166185412e-08,2.382176347253893e-07,5.6581647722957126e-08,1.4306080940239032e-08,2.21576916149545e-08,2.6727277883299742e-08,7.484575594606638e-05,-5.005009777514502e-05,7.484575594606638e-05,1.4592599278499367e-06,0.0,1.0029337033805492e-06,-7.338649601821644e-05,6.300445066667696e-06,7.484575594606638e-05,-6.854531087939868e-05,2.4795658170662975e-05,7.484575594606638e-05,-5.005009777540341e-05,0.9999173945390597,0.9998440080430415,-3.937499328082172
pccv2_n01_distractors_r15,1.0,0.0009671418146827,0.0003488226749698,0.999937620249624,0.9999093924646067,0.9998245819145316,0.9881550154776813,8.481055007521708e-05,0.9999093924646067,1.067607268005904e-06,1.370834867160142e-06,3.927507651445822e-07,5.043019648692014e-07,1.4592461201833711e-06,4.180810132321573e-07,7.733721110234868e-08,6.824984925235368e-08,9.328648343750908e-08,2.38215380685785e-07,4.6907389670242744e-08,1.2624952658162871e-08,2.0815027989095252e-08,2.6727024987065026e-08,8.481055007521708e-05,-6.237975037604038e-05,8.481055007521708e-05,1.067607268005904e-06,0.0,1.370834867160142e-06,-8.374294280721117e-05,5.79698531837792e-06,8.481055007521708e-05,-7.901356475683915e-05,2.243079969902501e-05,8.481055007521708e-05,-6.237975037619206e-05,0.9999083248573387,0.9998245819145315,-4.374999075117397
pccv2_n01_distractors_r16,1.0,0.0550532982040703,0.0198562800758984,0.990434667430166,0.9902614242048672,0.980553242806681,0.9520898667667764,0.0097081813981861,0.9902614242048672,2.3826760626742834e-06,2.3826760626742834e-06,1.538371288820663e-06,2.102704245172514e-06,1.553699962703934e-05,4.181726719824329e-06,6.826481213201331e-07,5.316468914463431e-07,2.845700745832501e-07,4.994360346288726e-07,1.1862645603083743e-07,3.6179025002665534e-08,5.26401707681356e-08,6.349616631521122e-08,0.0097081813981861,-0.00956533256983405,0.0097081813981861,2.3826760626742834e-06,0.0,2.3826760626742834e-06,-0.009705798722123425,3.0394396946300856e-05,0.0097081813981861,-0.0096777870012398,0.00014284882835243712,0.0097081813981861,-0.009565332569833662,0.9902590415288045,0.9805532428066811,-8.312499580406927
pccv2_n01_distractors_r17,1.0,0.0039730009393135,0.0014329571881487,0.9996441084182658,0.9995544448701134,0.9991238942490864,0.9738801672620916,0.000430550621027,0.9995544448701134,8.847633273566189e-07,9.418256594248488e-07,4.448869400255488e-07,7.334945610768146e-07,7.408032641211354e-06,3.499306841321922e-06,3.464782972701386e-07,2.3813081904751766e-07,1.197396955051759e-07,2.53488937373654e-07,5.656102719203871e-08,2.0807639075489956e-08,2.671753743419412e-08,3.027493621331209e-08,0.000430550621027,-0.0003558915817342134,0.000430550621027,8.847633273566189e-07,0.0,9.418256594248488e-07,-0.0004296658576996434,1.5004508859528628e-05,0.000430550621027,-0.00041554611216747136,7.465903929278195e-05,0.000430550621027,-0.00035589158173421803,0.999553560106786,0.9991238942490863,-6.187498872077314
pccv2_n01_distractors_r18,1.0,0.000309066366262,0.0001114721284779,1.0000015342340325,0.9999754905466824,0.9999565655041222,0.9901020008526054,1.892504256023589e-05,0.9999754905466824,1.7603031670304083e-06,1.0676778411931916e-06,4.181086500893917e-07,3.46624245487206e-07,8.315083387892447e-07,4.181086500893917e-07,7.734232340688892e-08,6.825436084527553e-08,8.764033412511038e-08,3.689795886477146e-07,6.825436084527553e-08,1.6211831694806812e-08,3.02876890263944e-08,2.5109376125273934e-08,1.892504256023589e-05,1.5342340324853154e-06,1.892504256023589e-05,1.7603031670304083e-06,0.0,1.0676778411931916e-06,-1.7164739393205483e-05,5.584410757395575e-06,1.892504256023589e-05,-1.3340631802840315e-05,2.045927659306261e-05,1.892504256023589e-05,1.5342340328267205e-06,0.9999737302435154,0.9999565655041223,-2.3749994847562363
pccv2_n01_distractors_r19,1.0,0.060836574801039,0.0219421561925323,0.9891383672148536,0.9889875023262242,0.9780008435865172,0.9572041118521568,0.0109866587397069,0.9889875023262242,2.870358611901589e-06,2.2354375346447083e-06,1.1965434881588965e-06,1.5363922509682307e-06,9.411543557140983e-06,5.037636248963983e-06,9.919693928528702e-07,1.0559459221079936e-06,4.135143645639112e-07,7.725465399366814e-07,1.5212343335213576e-07,4.9387247980794346e-08,5.596308365066484e-08,5.957239245008938e-08,0.0109866587397069,-0.010861632785146402,0.0109866587397069,2.870358611901589e-06,0.0,2.2354375346447083e-06,-0.010983788381094999,2.583893406867354e-05,0.0109866587397069,-0.010960819805638226,0.0001250259545607084,0.0109866587397069,-0.01086163278514619,0.9889846319676123,0.9780008435865173,-8.249999651702554
pccv2_n01_grid_r00,1.0,0.000154527940081,5.573417320843628e-05,1.0000031561938776,0.9999886016250112,0.9999807123901094,0.9969865475136208,7.889234901717434e-06,0.9999886016250112,1.653673471309846e-06,5.043419138241053e-07,2.3823425123589857e-07,2.3823425123589857e-07,2.699547732554921e-07,1.5381559325511016e-07,3.432089795633846e-08,4.406890529948495e-08,8.233155417422623e-08,1.9750313122246494e-07,4.406890529948495e-08,9.237344370055406e-09,1.2625952760679892e-08,2.6729142204110177e-08,7.889234901717434e-06,3.156193877584812e-06,7.889234901717434e-06,1.653673471309846e-06,0.0,5.043419138241053e-07,-6.235561430407587e-06,3.5091400874031956e-06,7.889234901717434e-06,-4.380094814314238e-06,1.1045428778781783e-05,7.889234901717434e-06,3.156193877064349e-06,0.99998694795154,0.9999807123901095,-1.562499522040876
pccv2_n01_grid_r01,1.0,0.0002968420402006,0.0001070631348312,0.9999995842678606,0.9999765739465956,0.9999598726370602,0.9965576929482668,1.6701309535311003e-05,0.9999765739465956,4.222752352317992e-06,7.811306415936444e-07,3.2562369688749565e-07,3.466246210290878e-07,3.2562369688749565e-07,1.742938051556356e-07,4.4068375246822143e-08,4.993601124010493e-08,9.930961663467917e-08,2.2379767579105706e-07,5.6584913889052566e-08,1.5229622966393783e-08,1.8370431909340665e-08,4.139840736383075e-08,1.6701309535311003e-05,-4.157321393805091e-07,1.6701309535311003e-05,4.222752352317992e-06,0.0,7.811306415936444e-07,-1.247855718299301e-05,6.724743868912633e-06,1.6701309535311003e-05,-9.97656566639837e-06,1.6285577396218054e-05,1.6701309535311003e-05,-4.157321390929482e-07,0.9999723511942432,0.9999598726370602,-1.3749998230631988
pccv2_n01_grid_r02,1.0,0.0002170152086211,7.827169131879913e-05,1.0000017271613544,0.9999834411705028,0.9999719624606892,0.9977808710669284,1.1478709813564445e-05,0.9999834411705028,2.9022723496216118e-06,6.893501057202249e-07,3.256259330707167e-07,2.873638773361262e-07,2.699533801502863e-07,1.444956318927723e-07,4.1398691662623535e-08,4.6910863416492375e-08,8.233112930114344e-08,1.742950020982609e-07,4.993635416990865e-08,1.3440187393678269e-08,1.6211960592141262e-08,3.6534217163319984e-08,1.1478709813564445e-05,1.7271613543812236e-06,1.1478709813564445e-05,2.9022723496216118e-06,0.0,6.893501057202249e-07,-8.576437463942833e-06,5.080119683589306e-06,1.1478709813564445e-05,-6.398590129975139e-06,1.3205871167967437e-05,1.1478709813564445e-05,1.7271613544029924e-06,0.9999805388981531,0.9999719624606892,-1.3749997425602583
pccv2_n01_grid_r03,1.0,0.000294843157385,0.0001063421902498,1.0000002433021462,0.9999767877405432,0.9999600864274372,0.9973975672481624,1.6701313106033544e-05,0.9999767877405432,3.726566668038335e-06,8.851371674062975e-07,3.927772370893311e-07,3.689800672975032e-07,3.689800672975032e-07,1.742938424194692e-07,5.3156618630378795e-08,5.658492598684808e-08,1.0571455922653043e-07,2.3823143673189738e-07,5.658492598684808e-08,1.62118527252108e-08,2.0816430950769096e-08,4.691055129317988e-08,1.6701313106033544e-05,2.433021462078244e-07,1.6701313106033544e-05,3.726566668038335e-06,0.0,8.851371674062975e-07,-1.297474643799521e-05,6.510946351080101e-06,1.6701313106033544e-05,-1.0190366754953442e-05,1.694461525200083e-05,1.6701313106033544e-05,2.433021459672874e-07,0.9999730611738752,0.9999600864274372,-1.4999997915320504
pccv2_n01_grid_r04,1.0,0.0001888480058084,6.811252036539643e-05,1.0000086475368832,0.9999860862173008,0.999978197002244,0.995543443812016,7.889215056848935e-06,0.9999860862173008,3.2887141222761456e-06,8.315171493936622e-07,3.68983498329725e-07,3.4662791829355805e-07,3.927808894041196e-07,2.1024045995740855e-07,4.4068794446957246e-08,5.315711291743516e-08,9.931056131676642e-08,2.3823365197279557e-07,6.825508406372701e-08,1.621200347424579e-08,1.9555408994353308e-08,4.691098749997612e-08,7.889215056848935e-06,8.647536883232831e-06,7.889215056848935e-06,3.2887141222761456e-06,0.0,8.315171493936622e-07,-4.600500934572789e-06,6.024567642340875e-06,7.889215056848935e-06,-1.8646474145080598e-06,1.6536751940357167e-05,7.889215056848935e-06,8.647536883508232e-06,0.9999827975031785,0.9999781970022439,-0.8749998226851489
pccv2_n01_grid_r05,1.0,0.0001614282089229,5.822291911818034e-05,1.000003762784602,0.999988084234902,0.999980195004082,0.9972352600481428,7.8892308198588e-06,0.999988084234902,2.123357669446742e-06,5.368688948918227e-07,2.5359890915392845e-07,2.3823412797444838e-07,2.699546335819705e-07,1.5381551367153644e-07,3.432088019884291e-08,4.139888388259789e-08,7.734329745586949e-08,1.9750302903513357e-07,4.6911081230258977e-08,1.0467277067643685e-08,1.4307071436833784e-08,2.8453009046421908e-08,7.8892308198588e-06,3.762784601901714e-06,7.8892308198588e-06,2.123357669446742e-06,0.0,5.368688948918227e-07,-5.765873150412058e-06,4.0265342780740505e-06,7.8892308198588e-06,-3.862696541784749e-06,1.16520154221092e-05,7.8892308198588e-06,3.7627846022504003e-06,0.9999859608772326,0.9999801950040822,-1.312499655802956
pccv2_n01_grid_r06,1.0,0.0002813103424483,0.0001014612590002,0.9999997398118722,0.9999778609071296,0.9999611595761,0.9972813381283618,1.670133102974077e-05,0.9999778609071296,2.726417342613229e-06,7.338052728762749e-07,3.689804632837742e-07,3.466250671317456e-07,3.927776586145224e-07,2.102387306403535e-07,5.3156675677609956e-08,6.02344048142587e-08,1.2751623599244026e-07,2.6995187371438173e-07,6.411919016099364e-08,1.6211870123633304e-08,2.0816453290785803e-08,4.691060163718468e-08,1.670133102974077e-05,-2.6018812782080403e-07,1.670133102974077e-05,2.726417342613229e-06,0.0,7.338052728762749e-07,-1.3974913687127541e-05,5.437761840571187e-06,1.670133102974077e-05,-1.1263569189169583e-05,1.6441142901947268e-05,1.670133102974077e-05,-2.6018812779350246e-07,0.999975134489787,0.9999611595760999,-1.8124996930938284
pccv2_n01_grid_r07,1.0,0.0003232051545166,0.0001165716184027,0.9999936457646345,0.999973841271768,0.999952396424436,0.997798973600954,2.1444847331981188e-05,0.999973841271768,2.1233274261813644e-06,7.33802323181348e-07,3.466236737945214e-07,3.689789800840196e-07,3.689789800840196e-07,1.4449424472636867e-07,4.69104130694968e-08,4.69104130694968e-08,1.2751572341232086e-07,2.535952971109743e-07,6.411893241952336e-08,1.955516953610353e-08,2.2158910109295243e-08,4.69104130694968e-08,2.1444847331981188e-05,-6.354235365546579e-06,2.1444847331981188e-05,2.1233274261813644e-06,0.0,7.33802323181348e-07,-1.9321519905799822e-05,4.7138808998483485e-06,2.1444847331981188e-05,-1.6730966432132838e-05,1.509061196634689e-05,2.1444847331981188e-05,-6.354235365634298e-06,0.9999717179443418,0.999952396424436,-2.312499575672434
pccv2_n01_grid_r08,1.0,0.0001831352956454,6.605209570985798e-05,1.0000056772218384,0.999986409199792,0.999977469545067,0.9960024418996998,8.93965472497108e-06,0.999986409199792,2.1233541127057134e-06,7.338115457973814e-07,3.466280302498643e-07,3.256268995540272e-07,3.466280302498643e-07,1.975026982066835e-07,4.139881453718757e-08,5.31571300864908e-08,1.0571557637846443e-07,2.3823372891916453e-07,6.02349197269791e-08,1.5229772757100748e-08,1.95554153104959e-08,4.4068808680604295e-08,8.93965472497108e-06,5.677221838418234e-06,8.93965472497108e-06,2.1233541127057134e-06,0.0,7.338115457973814e-07,-6.816300612265367e-06,4.651145483160021e-06,8.93965472497108e-06,-4.28850924181106e-06,1.4616876563452556e-05,8.93965472497108e-06,5.677221838481475e-06,0.9999842858456792,0.999977469545067,-1.4374996409082432
pccv2_n01_grid_r09,1.0,0.000239002908587,8.620207774414101e-05,1.0000021012626044,0.9999816057018815,0.9999685986434876,0.996884861217204,1.3007058393956856e-05,0.9999816057018815,2.9022670225035723e-06,7.338080208872481e-07,3.46626365200216e-07,3.2562533538463724e-07,3.46626365200216e-07,1.6373470121877406e-07,4.691077731164877e-08,4.691077731164877e-08,1.0571506856701266e-07,2.2379880191257577e-07,6.411943027951644e-08,1.621193083510356e-08,2.0816531245856696e-08,4.406859699329688e-08,1.3007058393956856e-05,2.1012626043592775e-06,1.3007058393956856e-05,2.9022670225035723e-06,0.0,7.338080208872481e-07,-1.0104791371453284e-05,5.3872397248513235e-06,1.3007058393956856e-05,-7.619818669105533e-06,1.5108320997832812e-05,1.3007058393956856e-05,2.1012626038759554e-06,0.9999787034348591,0.9999685986434876,-1.4999997323231562
pccv2_n01_grid_r10,1.0,0.0002123212692288,7.657871054793006e-05,1.0000024218329129,0.9999838329481824,0.9999723542338717,0.9967278451076248,1.1478714310741208e-05,0.9999838329481824,2.4060692293856217e-06,6.475847478787813e-07,3.0589737496315906e-07,3.0589737496315906e-07,3.256260606458016e-07,1.4449568850387304e-07,3.8890486967926944e-08,4.4068695146721976e-08,9.329342835770932e-08,2.3823311516079545e-07,5.6585324648654745e-08,1.5229733520840912e-08,1.9555364930141017e-08,4.691088179542592e-08,1.1478714310741208e-05,2.4218329128800065e-06,1.1478714310741208e-05,2.4060692293856217e-06,0.0,6.475847478787813e-07,-9.072645081355587e-06,4.688337506868613e-06,1.1478714310741208e-05,-6.790376803872596e-06,1.3900547223527237e-05,1.1478714310741208e-05,2.421832912786028e-06,0.999981426878953,0.9999723542338717,-1.5624996715022146
pccv2_n01_grid_r11,1.0,0.0001517551752718,5.473410969848824e-05,1.0000050532234137,0.999988926336315,0.9999819641086896,0.9964947184333868,6.962227625266965e-06,0.999988926336315,2.1233594575505423e-06,5.71494445039309e-07,2.535991227124729e-07,2.535991227124729e-07,2.873654536007429e-07,1.637358998827143e-07,3.224151033697147e-08,4.1398918745071925e-08,8.233158090851725e-08,1.975031953546952e-07,4.9936628083627026e-08,1.1142367821572274e-08,1.3440261116555431e-08,3.0288095975386715e-08,6.962227625266965e-06,5.053223413709063e-06,6.962227625266965e-06,2.1233594575505423e-06,0.0,5.71494445039309e-07,-4.838868167716423e-06,4.111436059840652e-06,6.962227625266965e-06,-2.850791565426313e-06,1.2015451038908855e-05,6.962227625266965e-06,5.0532234136418895e-06,0.9999868029768574,0.9999819641086897,-1.1874996726804712
pccv2_n01_grid_r12,1.0,0.0001923478130872,6.937480901669785e-05,1.0000062468556177,0.999985687184355,0.9999767475360848,0.9968873489951662,8.939648270314644e-06,0.999985687184355,2.9022788682734525e-06,6.893516540357495e-07,3.256266644431837e-07,3.0589794217830706e-07,3.927807326694234e-07,1.975025556047485e-07,4.40687768618117e-08,5.3157091705700666e-08,1.0571550004914897e-07,2.237997153602656e-07,6.023487623584613e-08,1.430703714165172e-08,1.9555401190992272e-08,3.8890559081240514e-08,8.939648270314644e-06,6.246855617675351e-06,8.939648270314644e-06,2.9022788682734525e-06,0.0,6.893516540357495e-07,-6.037369402041191e-06,5.373167374831521e-06,8.939648270314644e-06,-3.5664808954831225e-06,1.518650388800102e-05,8.939648270314644e-06,6.246855617686376e-06,0.9999827849054868,0.9999767475360847,-1.1249997673044496
pccv2_n01_grid_r13,1.0,0.0001501251649426,5.414620774384973e-05,1.0000019119085115,0.999988897820059,0.9999810085828204,0.9980160530879588,7.889237238496379e-06,0.999988897820059,1.5534829207156316e-06,4.737855223051964e-07,1.9750318972258116e-07,2.1024105107829036e-07,2.535991154806953e-07,1.4449642036785414e-07,2.845303219564358e-08,3.8890683946445216e-08,6.411989785458024e-08,1.7429595318075556e-07,3.6534416521040984e-08,8.151930209269312e-09,9.83310480958935e-09,1.9555463977160188e-08,7.889237238496379e-06,1.9119085115093526e-06,7.889237238496379e-06,1.5534829207156316e-06,0.0,4.737855223051964e-07,-6.335754317780747e-06,3.2129427023647335e-06,7.889237238496379e-06,-4.676294536131645e-06,9.801145750304963e-06,7.889237238496379e-06,1.911908511808584e-06,0.9999873443371382,0.9999810085828205,-1.6249994830403318
