sample_id,ground_truth,condition,replicate,layer,head,head_name,alpha,baseline_best_numeral,modulated_best_numeral,baseline_correct,modulated_correct,baseline_gt_logp,modulated_gt_logp,delta_gt_logp,baseline_margin,modulated_margin,delta_margin,baseline_entropy,modulated_entropy,delta_entropy,baseline_entropy_norm,modulated_entropy_norm,delta_entropy_norm,baseline_expected_numeral,modulated_expected_numeral,response_expected_numeral_shift,baseline_top1_prob,modulated_top1_prob,baseline_conditional_margin,modulated_conditional_margin,baseline_vocab_numeral_mass,modulated_vocab_numeral_mass,delta_vocab_numeral_mass,response_l1,response_l2,response_tv,response_js,numeral_changed,hook_calls,baseline_numprob_1,modulated_numprob_1,delta_numprob_1,baseline_numprob_2,modulated_numprob_2,delta_numprob_2,baseline_numprob_3,modulated_numprob_3,delta_numprob_3,baseline_numprob_4,modulated_numprob_4,delta_numprob_4,baseline_numprob_5,modulated_numprob_5,delta_numprob_5,baseline_numprob_6,modulated_numprob_6,delta_numprob_6,baseline_numprob_7,modulated_numprob_7,delta_numprob_7,baseline_numprob_8,modulated_numprob_8,delta_numprob_8,baseline_numprob_9,modulated_numprob_9,delta_numprob_9,baseline_numprob_10,modulated_numprob_10,delta_numprob_10
pccv1_n01_distractors_r01,1,distractors,1,18,13,L18H13,1.0,1,1,True,True,-0.029984712600708008,-0.029984712600708008,0.0,12.125,12.125,0.0,0.000174229423155994,0.000174229423155994,0.0,7.566687706183484e-05,7.566687706183484e-05,0.0,1.00005484454286,1.00005484454286,0.0,0.9999875570916468,0.9999875570916468,0.9999821349107447,0.9999821349107447,0.9704724307814558,0.9704724307814558,0.0,0.0,0.0,0.0,0.0,False,0,0.9999875570916468,0.9999875570916468,0.0,1.2878808491492615e-06,1.2878808491492615e-06,0.0,1.3709420276658163e-06,1.3709420276658163e-06,0.0,6.893529430778838e-07,6.893529430778838e-07,0.0,8.31518372467923e-07,8.31518372467923e-07,0.0,5.422180902094608e-06,5.422180902094608e-06,0.0,2.1233565501197307e-06,2.1233565501197307e-06,0.0,3.2562727334357297e-07,3.2562727334357297e-07,0.0,2.3823400238943816e-07,2.3823400238943816e-07,0.0,1.5381543258775967e-07,1.5381543258775967e-07,0.0
pccv1_n01_distractors_r01,1,distractors,1,18,13,L18H13,0.5,1,1,True,True,-0.029984712600708008,-0.03011508472263813,-0.00013037212193012238,12.125,12.0625,-0.0625,0.000174229423155994,0.00017501771373271794,7.882905767239441e-07,7.566687706183484e-05,7.600922730944237e-05,3.423502476075326e-07,1.00005484454286,1.0000558861466213,1.0416037612426265e-06,0.9999875570916468,0.9999874537298717,0.9999821349107447,0.9999816818489428,0.9704724307814558,0.9703460484490165,-0.00012638233243933428,6.994000538221322e-07,3.8521455014613106e-07,3.497000269110661e-07,4.655788969622241e-09,False,1,0.9999875570916468,0.9999874537298717,-1.0336177502789923e-07,1.2878808491492615e-06,1.2098519679841119e-06,-7.80288811651496e-08,1.3709420276658163e-06,1.2878807160299546e-06,-8.306131163586175e-08,6.893529430778838e-07,6.475870926796873e-07,-4.1765850398196505e-08,8.31518372467923e-07,8.315182865196386e-07,-8.59482843977325e-14,5.422180902094608e-06,5.771880928930608e-06,3.497000268359996e-07,2.1233565501197307e-06,2.1233563306430975e-06,-2.1947663311598382e-13,3.2562727334357297e-07,3.0589848256867993e-07,-1.972879077489304e-08,2.3823400238943816e-07,2.238001107183081e-07,-1.4433891671130075e-08,1.5381543258775967e-07,1.444962116996747e-07,-9.319220888084964e-09
pccv1_n01_distractors_r01,1,distractors,1,18,13,L18H13,1.5,1,1,True,True,-0.029984712600708008,-0.027406757697463036,0.0025779549032449722,12.125,12.25,0.125,0.000174229423155994,0.00016137371802556606,-1.2855705130427936e-05,7.566687706183484e-05,7.008371526271466e-05,-5.583161799120181e-06,1.00005484454286,1.0000501878523662,-4.65669049387607e-06,0.9999875570916468,0.9999885684825197,0.9999821349107447,0.9999837834198287,0.9704724307814558,0.9729765418908727,0.00250411110941684,2.022783451036601e-06,1.208926621665355e-06,1.0113917255183004e-06,1.2872032251167243e-08,False,1,0.9999875570916468,0.9999885684825197,1.011390872940332e-06,1.2878808491492615e-06,1.209853316686718e-06,-7.802753246254337e-08,1.3709420276658163e-06,1.2878821517164056e-06,-8.305987594941078e-08,6.893529430778838e-07,6.893536402918341e-07,6.972139502394662e-13,8.31518372467923e-07,7.811400111126773e-07,-5.037836135524566e-08,5.422180902094608e-06,4.7850626909758956e-06,-6.371182111187128e-07,2.1233565501197307e-06,1.9947108976484903e-06,-1.2864565247124036e-07,3.2562727334357297e-07,3.058988235741017e-07,-1.972844976947127e-08,2.3823400238943816e-07,2.2380036020320422e-07,-1.4433642186233938e-08,1.5381543258775967e-07,1.5381558815722006e-07,1.5556946038918412e-13
pccv1_n01_distractors_r02,1,distractors,2,18,13,L18H13,1.0,1,1,True,True,-0.01862267591059208,-0.01862267591059208,0.0,12.5625,12.5625,0.0,0.00013577285154474814,0.00013577285154474814,0.0,5.8965400218153515e-05,5.8965400218153515e-05,0.0,1.0000366233822608,1.0000366233822608,0.0,0.9999905364624811,0.9999905364624811,0.9999870356289413,0.9999870356289413,0.981558969253129,0.981558969253129,0.0,0.0,0.0,0.0,0.0,False,0,0.9999905364624811,0.9999905364624811,0.0,1.5534854663469098e-06,1.5534854663469098e-06,0.0,1.3709461122613334e-06,1.3709461122613334e-06,0.0,7.811415483981398e-07,7.811415483981398e-07,0.0,8.851493371935775e-07,8.851493371935775e-07,0.0,3.5008335398428954e-06,3.5008335398428954e-06,0.0,1.0030056021740288e-06,1.0030056021740288e-06,0.0,1.357420472581315e-07,1.357420472581315e-07,0.0,1.2751785236733284e-07,1.2751785236733284e-07,0.0,1.0571601270034844e-07,1.0571601270034844e-07,0.0
pccv1_n01_distractors_r02,1,distractors,2,18,13,L18H13,0.5,1,1,True,True,-0.01862267591059208,-0.021138962358236313,-0.0025162864476442337,12.5625,12.375,-0.1875,0.00013577285154474814,0.00015931555002455885,2.3542698479810705e-05,5.8965400218153515e-05,6.918986425704738e-05,1.022446403889386e-05,1.0000366233822608,1.0000432640632744,6.640681013525551e-06,0.9999905364624811,0.9999887497700569,0.9999870356289413,0.9999845269662879,0.981558969253129,0.9790938974361083,-0.002465071817020714,3.5733848489116633e-06,1.988610735347759e-06,1.7866924244558317e-06,3.947373456192365e-08,False,1,0.9999905364624811,0.9999887497700569,-1.7866924242326832e-06,1.5534854663469098e-06,1.8738578134982757e-06,3.2037234715136595e-07,1.3709461122613334e-06,1.6536737162961707e-06,2.8272760403483723e-07,7.811415483981398e-07,9.422348812545151e-07,1.610933328563754e-07,8.851493371935775e-07,1.0030038100945585e-06,1.178544729009811e-07,3.5008335398428954e-06,4.222803769009644e-06,7.21970229166749e-07,1.0030056021740288e-06,1.136552215828782e-06,1.3354661365475316e-07,1.357420472581315e-07,1.5381561604238798e-07,1.8073568784256478e-08,1.2751785236733284e-07,1.4449639897492128e-07,1.6978546607588436e-08,1.0571601270034844e-07,1.197917222224223e-07,1.4075709522073855e-08
pccv1_n01_distractors_r02,1,distractors,2,18,13,L18H13,1.5,1,1,True,True,-0.01862267591059208,-0.016649113968014717,0.001973561942577362,12.5625,12.75,0.1875,0.00013577285154474814,0.0001235162593116704,-1.225659223307775e-05,5.8965400218153515e-05,5.3642429844389594e-05,-5.322970373763921e-06,1.0000366233822608,1.0000322527943466,-4.370587914248603e-06,0.9999905364624811,0.9999914674992239,0.9999870356289413,0.9999885652035793,0.981558969253129,0.9834971302271143,0.001938160973985248,1.8620763778850174e-06,1.1176967300541666e-06,9.310381889425087e-07,1.765797923970128e-08,False,1,0.9999905364624811,0.9999914674992239,9.310367427017852e-07,1.5534854663469098e-06,1.5534869127126459e-06,1.4463657360725302e-12,1.3709461122613334e-06,1.2878858853509574e-06,-8.3060226910376e-08,7.811415483981398e-07,7.338152576863541e-07,-4.732629071178564e-08,8.851493371935775e-07,7.811422756765052e-07,-1.0400706151707229e-07,3.5008335398428954e-06,2.902295644599265e-06,-5.985378952436306e-07,1.0030056021740288e-06,9.422374420225433e-07,-6.076816015148552e-08,1.357420472581315e-07,1.197920477875424e-07,-1.594999947058909e-08,1.2751785236733284e-07,1.1253421451279348e-07,-1.4983637854539357e-08,1.0571601270034844e-07,9.931109574233067e-08,-6.404916958017765e-09
pccv1_n01_distractors_r03,1,distractors,3,18,13,L18H13,1.0,1,1,True,True,-0.029572894796729088,-0.029572894796729088,0.0,10.625,10.625,0.0,0.0004911092966609592,0.0004911092966609592,0.0,0.0002132860575512417,0.0002132860575512417,0.0,1.0001852238021174,1.0001852238021174,0.0,0.9999606665057645,0.9999606665057645,0.9999363666303418,0.9999363666303418,0.970898312456228,0.970898312456228,0.0,0.0,0.0,0.0,0.0,False,0,0.9999606665057645,0.9999606665057645,0.0,2.2602405003273544e-06,2.2602405003273544e-06,0.0,2.2602405003273544e-06,2.2602405003273544e-06,0.0,1.4593209484089978e-06,1.4593209484089978e-06,0.0,2.1232994511075832e-06,2.1232994511075832e-06,0.0,2.429987542272321e-05,2.429987542272321e-05,0.0,5.422035094659123e-06,5.422035094659123e-06,0.0,7.811182155130879e-07,7.811182155130879e-07,0.0,4.737721465687082e-07,4.737721465687082e-07,0.0,2.535919559648751e-07,2.535919559648751e-07,0.0
pccv1_n01_distractors_r03,1,distractors,3,18,13,L18H13,0.5,1,1,True,True,-0.029572894796729088,-0.03302141651511192,-0.0034485217183828354,10.625,10.375,-0.25,0.0004911092966609592,0.0005653279154588262,7.421861879786692e-05,0.0002132860575512417,0.00024551879414963626,3.223273659839457e-05,1.0001852238021174,1.0002216973129698,3.647351085245276e-05,0.9999606665057645,0.9999536026882259,0.9999363666303418,0.9999224012509722,0.970898312456228,0.9675627450938009,-0.0033355673624271276,1.4635875141455718e-05,9.883396899412086e-06,7.317937570727859e-06,2.2035110733593076e-07,False,1,0.9999606665057645,0.9999536026882259,-7.063817538677242e-06,2.2602405003273544e-06,2.12328445191771e-06,-1.3695604840964455e-07,2.2602405003273544e-06,2.2602245337728463e-06,-1.5966554508107904e-11,1.4593209484089978e-06,1.3708954775679236e-06,-8.842547084107421e-08,2.1232994511075832e-06,2.12328445191771e-06,-1.4999189873327588e-11,2.429987542272321e-05,3.1201437253636166e-05,6.901561830912957e-06,5.422035094659123e-06,5.771685542297534e-06,3.49650447638411e-07,7.811182155130879e-07,8.314901384063384e-07,5.0371922893250537e-08,4.737721465687082e-07,4.4506459928282964e-07,-2.8707547285878536e-08,2.535919559648751e-07,2.699453250177535e-07,1.6353369052878364e-08
pccv1_n01_distractors_r03,1,distractors,3,18,13,L18H13,1.5,1,1,True,True,-0.029572894796729088,-0.026745880022644997,0.002827014774084091,10.625,10.8125,0.1875,0.0004911092966609592,0.00041290895785807516,-7.820033880288408e-05,0.0002132860575512417,0.0001793240819261844,-3.39619756250573e-05,1.0001852238021174,1.0001533665860678,-3.185721604959113e-05,0.9999606665057645,0.999967414964839,0.9999363666303418,0.9999472695245902,0.970898312456228,0.9736403391194131,0.0027420266631850154,1.3496918149154007e-05,8.011472229677738e-06,6.748459074577003e-06,1.5874955638345207e-07,False,1,0.9999606665057645,0.999967414964839,6.748459074445989e-06,2.2602405003273544e-06,1.8738178346570475e-06,-3.864226656703069e-07,2.2602405003273544e-06,1.8738178346570475e-06,-3.864226656703069e-07,1.4593209484089978e-06,1.2098277237406263e-06,-2.4949322466837156e-07,2.1232994511075832e-06,1.7602889512096923e-06,-3.6301049989789095e-07,2.429987542272321e-05,2.0145440248702963e-05,-4.154435174020247e-06,5.422035094659123e-06,4.495055308953716e-06,-9.269797857054069e-07,7.811182155130879e-07,6.475741156712859e-07,-1.3354409984180205e-07,4.737721465687082e-07,3.689766088498147e-07,-1.0479553771889348e-07,2.535919559648751e-07,2.102365344500843e-07,-4.335542151479081e-08
pccv1_n01_distractors_r04,1,distractors,4,18,13,L18H13,1.0,1,1,True,True,-0.026936670765280724,-0.026936670765280724,0.0,12.6875,12.6875,0.0,0.0001531421627448986,0.0001531421627448986,0.0,6.65087962268392e-05,6.65087962268392e-05,0.0,1.0000382367035339,1.0000382367035339,0.0,0.9999892366349654,0.9999892366349654,0.9999861471642258,0.9999861471642258,0.9734333623599696,0.9734333623599696,0.0,0.0,0.0,0.0,0.0,False,0,0.9999892366349654,0.9999892366349654,0.0,2.9022891699163983e-06,2.9022891699163983e-06,0.0,1.5534834470646458e-06,1.5534834470646458e-06,0.0,6.475882472804994e-07,6.475882472804994e-07,0.0,7.338136206301553e-07,7.338136206301553e-07,0.0,3.0894707395533197e-06,3.0894707395533197e-06,0.0,1.37094433025099e-06,1.37094433025099e-06,0.0,1.8553713923614604e-07,1.8553713923614604e-07,0.0,1.4449646932593881e-07,1.4449646932593881e-07,0.0,1.3574187081521366e-07,1.3574187081521366e-07,0.0
pccv1_n01_distractors_r04,1,distractors,4,18,13,L18H13,0.5,1,1,True,True,-0.026936670765280724,-0.030176272615790367,-0.0032396018505096436,12.6875,12.5625,-0.125,0.0001531421627448986,0.00016157737026654536,8.435207521646754e-06,6.65087962268392e-05,7.01721603071992e-05,3.663364080359999e-06,1.0000382367035339,1.0000417871477085,3.5504441746603277e-06,0.9999892366349654,0.9999885907099804,0.9999861471642258,0.9999850898832523,0.9734333623599696,0.9702855782691842,-0.0031477840907854215,1.3703274648358681e-06,7.902611387829757e-07,6.851637324179341e-07,1.0635882003035649e-08,False,1,0.9999892366349654,0.9999885907099804,-6.459249850543358e-07,2.9022891699163983e-06,2.902287295235132e-06,-1.8746812662917957e-12,1.5534834470646458e-06,1.553482443620073e-06,-1.00344457279827e-12,6.475882472804994e-07,6.083524658652437e-07,-3.923578141525565e-08,7.338136206301553e-07,7.811400284756346e-07,4.732640784547931e-08,3.0894707395533197e-06,3.5008267280228165e-06,4.113559884694968e-07,1.37094433025099e-06,1.553482443620073e-06,1.82538113369083e-07,1.8553713923614604e-07,2.1024098651042778e-07,2.4703847274281744e-08,1.4449646932593881e-07,1.637358449280258e-07,1.9239375602086995e-08,1.3574187081521366e-07,1.3574178313520404e-07,-8.768000961530404e-14
pccv1_n01_distractors_r04,1,distractors,4,18,13,L18H13,1.5,1,1,True,True,-0.026936670765280724,-0.027022305876016617,-8.563511073589325e-05,12.6875,12.75,0.0625,0.0001531421627448986,0.00014291797100075815,-1.0224191744140452e-05,6.65087962268392e-05,6.206848617043822e-05,-4.4403100564009826e-06,1.0000382367035339,1.000036044905497,-2.191798036843551e-06,0.9999892366349654,0.9999900181124489,0.9999861471642258,0.9999871158210109,0.9734333623599696,0.9733492735106779,-8.40888492916747e-05,1.56295684138143e-06,8.852059395860461e-07,7.81478420690715e-07,9.359340507522095e-09,False,1,0.9999892366349654,0.9999900181124489,7.814774835024352e-07,2.9022891699163983e-06,2.5612632044455413e-06,-3.41025965470857e-07,1.5534834470646458e-06,1.4593637835083561e-06,-9.411966355628968e-08,6.475882472804994e-07,5.714950689902142e-07,-7.609317829028521e-08,7.338136206301553e-07,7.338141940951493e-07,5.73464994049839e-13,3.0894707395533197e-06,2.9022914380144476e-06,-1.8717930153887206e-07,1.37094433025099e-06,1.2878840186902603e-06,-8.306031156072969e-08,1.8553713923614604e-07,1.8553728423080335e-07,1.449946573098064e-13,1.4449646932593881e-07,1.4449658224789146e-07,1.1292195265009463e-13,1.3574187081521366e-07,1.3574197689557105e-07,1.0608035739436873e-13
pccv1_n01_distractors_r05,1,distractors,5,18,13,L18H13,1.0,1,1,True,True,-0.006405418273061514,-0.006405418273061514,0.0,13.6875,13.6875,0.0,6.476948721151457e-05,6.476948721151457e-05,0.0,2.8129030891664014e-05,2.8129030891664014e-05,0.0,1.0000153488052812,1.0000153488052812,0.0,0.9999957520800058,0.9999957520800058,0.9999946155198314,0.9999946155198314,0.9936192520575631,0.9936192520575631,0.0,0.0,0.0,0.0,0.0,False,0,0.9999957520800058,0.9999957520800058,0.0,8.851539538376623e-07,8.851539538376623e-07,0.0,7.338184018039319e-07,7.338184018039319e-07,0.0,3.92784686023095e-07,3.92784686023095e-07,0.0,4.450833593554091e-07,4.450833593554091e-07,0.0,1.136560174409206e-06,1.136560174409206e-06,0.0,4.450833593554091e-07,4.450833593554091e-07,0.0,6.412033735390729e-08,6.412033735390729e-08,0.0,7.265786108270308e-08,7.265786108270308e-08,0.0,7.265786108270308e-08,7.265786108270308e-08,0.0
pccv1_n01_distractors_r05,1,distractors,5,18,13,L18H13,0.5,1,1,True,True,-0.006405418273061514,-0.007512650452554226,-0.001107232179492712,13.6875,13.5625,-0.125,6.476948721151457e-05,7.04272916720197e-05,5.6578044605051314e-06,2.8129030891664014e-05,3.0586184148549e-05,2.457153256884983e-06,1.0000153488052812,1.0000168229441002,1.4741388190131488e-06,0.9999957520800058,0.9999953499895262,0.9999946155198314,0.9999940620986406,0.9936192520575631,0.9925201195891873,-0.0010991324683757853,8.041810174909643e-07,4.469538915722911e-07,4.0209050874548213e-07,5.150832265839967e-09,False,1,0.9999957520800058,0.9999953499895262,-4.020904795787317e-07,8.851539538376623e-07,9.422411002814886e-07,5.7087146443826326e-08,7.338184018039319e-07,8.315248524863148e-07,9.77064506823829e-08,3.92784686023095e-07,4.1811695369774757e-07,2.5332267674652578e-08,4.450833593554091e-07,4.7378857928361653e-07,2.8705219928207415e-08,1.136560174409206e-06,1.2878908855980824e-06,1.5133071118887633e-07,4.450833593554091e-07,4.7378857928361653e-07,2.8705219928207415e-08,6.412033735390729e-08,7.265783186754477e-08,8.537494513637481e-09,7.265786108270308e-08,7.265783186754477e-08,-2.921515830579139e-14,7.265786108270308e-08,7.734385941998687e-08,4.685998337283794e-09
pccv1_n01_distractors_r05,1,distractors,5,18,13,L18H13,1.5,1,1,True,True,-0.006405418273061514,-0.005785742308944464,0.0006196759641170502,13.6875,13.625,-0.0625,6.476948721151457e-05,6.821439458718718e-05,3.4449073756726077e-06,2.8129030891664014e-05,2.9625135155586438e-05,1.4961042639224238e-06,1.0000153488052812,1.0000162252286713,8.764233900837581e-07,0.9999957520800058,0.9999955081322651,0.9999946155198314,0.9999942982705524,0.9936192520575631,0.9942354516155234,0.0006161995579603285,4.878957083030284e-07,2.6845757735988176e-07,2.439478541515142e-07,1.9055324229712354e-09,False,1,0.9999957520800058,0.9999955081322651,-2.4394774067459934e-07,8.851539538376623e-07,9.422412492907698e-07,5.708729545310749e-08,7.338184018039319e-07,7.811454320127257e-07,4.7327030208793794e-08,3.92784686023095e-07,3.927845902037512e-07,-9.581934378482046e-14,4.450833593554091e-07,4.737886542101885e-07,2.8705294854779407e-08,1.136560174409206e-06,1.2098617127409589e-06,7.330153833175281e-08,4.450833593554091e-07,4.737886542101885e-07,2.8705294854779407e-08,6.412033735390729e-08,6.825572716627293e-08,4.135389812365634e-09,7.265786108270308e-08,7.265784335790673e-08,-1.7724796347579556e-14,7.265786108270308e-08,7.734387165141352e-08,4.686010568710444e-09
pccv1_n01_grid_r00,1,grid,0,18,13,L18H13,1.0,1,1,True,True,-0.0035491115413606167,-0.0035491115413606167,0.0,12.875,12.875,0.0,6.906214742824421e-05,6.906214742824421e-05,0.0,2.999330953647531e-05,2.999330953647531e-05,0.0,1.0000109746296184,1.0000109746296184,0.0,0.9999953246019115,0.9999953246019115,0.9999927633251157,0.9999927633251157,0.9964618183748577,0.9964618183748577,0.0,0.0,0.0,0.0,0.0,False,0,0.9999953246019115,0.9999953246019115,0.0,2.561276795897415e-06,2.561276795897415e-06,0.0,6.893582977005723e-07,6.893582977005723e-07,0.0,3.2562980268823355e-07,3.2562980268823355e-07,0.0,3.059008902867013e-07,3.059008902867013e-07,0.0,3.927845181155327e-07,3.927845181155327e-07,0.0,1.9750445904658895e-07,1.9750445904658895e-07,0.0,4.406920157709439e-08,4.406920157709439e-08,0.0,5.315760401012204e-08,5.315760401012204e-08,0.0,1.057165188881476e-07,1.057165188881476e-07,0.0
pccv1_n01_grid_r00,1,grid,0,18,13,L18H13,0.5,1,1,True,True,-0.0035491115413606167,-0.0035824901424348354,-3.337860107421875e-05,12.875,12.875,0.0,6.906214742824421e-05,6.953383902950287e-05,4.716916012586597e-07,2.999330953647531e-05,3.0198162596062056e-05,2.0485305958674525e-07,1.0000109746296184,1.000011188938472,2.143088535522253e-07,0.9999953246019115,0.9999952951259056,0.9999927633251157,0.9999927338491852,0.9964618183748577,0.9964285881986257,-3.323017623202418e-05,5.89522642637029e-08,3.370090490975309e-08,2.947613213185145e-08,2.8547757545232985e-10,False,1,0.9999953246019115,0.9999952951259056,-2.9476005969364394e-08,2.561276795897415e-06,2.561276720400852e-06,-7.549656285535714e-14,6.893582977005723e-07,6.893582773809481e-07,-2.031962424942714e-14,3.2562980268823355e-07,3.2562979308992263e-07,-9.59831091348426e-15,3.059008902867013e-07,3.0590088126992264e-07,-9.016778643601808e-15,3.927845181155327e-07,3.9278450653775977e-07,-1.1577772912867173e-14,1.9750445904658895e-07,2.1024239606952792e-07,1.2737937022938977e-08,4.406920157709439e-08,4.691141950498339e-08,2.842217927888998e-09,5.315760401012204e-08,6.023545497729973e-08,7.077850967177693e-09,1.057165188881476e-07,1.1253464525543086e-07,6.818126367283262e-09
pccv1_n01_grid_r00,1,grid,0,18,13,L18H13,1.5,1,1,True,True,-0.0035491115413606167,-0.003037246409803629,0.0005118651315569878,12.875,12.9375,0.0625,6.906214742824421e-05,6.632014027287103e-05,-2.7420071553731858e-06,2.999330953647531e-05,2.8802470959557505e-05,-1.1908385769178058e-06,1.0000109746296184,1.0000105265659076,-4.480637108006391e-07,0.9999953246019115,0.9999955278404348,0.9999927633251157,0.9999931217430662,0.9964618183748577,0.9969718338954152,0.0005100155205575163,4.0647758321148464e-07,2.572053446393334e-07,2.0323879160574232e-07,1.5875446802298357e-09,False,1,0.9999953246019115,0.9999955278404348,2.0323852323311797e-07,2.561276795897415e-06,2.406097368560939e-06,-1.5517942733647603e-07,6.893582977005723e-07,6.893584378053898e-07,1.4010481744694005e-13,3.2562980268823355e-07,3.256298688690632e-07,6.618082965049432e-14,3.059008902867013e-07,3.059009524578371e-07,6.217113582035905e-14,3.927845181155327e-07,3.689869821813324e-07,-2.3797535934200254e-08,1.9750445904658895e-07,1.8553830650097489e-07,-1.1966152545614061e-08,4.406920157709439e-08,4.139919204323098e-08,-2.6700095338634092e-09,5.315760401012204e-08,4.993695774413359e-08,-3.220646265988455e-09,1.057165188881476e-07,9.931149898270607e-08,-6.405019905441533e-09
